essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
659	3	The setting in the story �Do Not Exceed Posted Speed Limit� was based in the hot, and dry terrain of California. This setting affected the character mood. It did this because some of its included feature can seem as actual metaphorically based moods. An example from the story is, �The cool pines and rushing rivers of Yosemite...� this quote from the story could suggest the tone and the mood of the scenery which would be calm, and relaxed. So from the scene that is being seen and the mood it has would also give the character its mood.	2	2		2																					
660	3	The features of the setting that affect cyclist depends where they are located. In this story the feeling on �nothing and the desert around him and the heat gave him no hope�. It all depends on where you are cycling. �It didn�t really matter I was going to die.� This quote states his feelings on what was going on through his head while he was dieing of thirst. He felt nothing he was sure he was going to die until he found a sign of civilization that was near and he became better and his hope was raised.	2	2		2																					
661	3	I think the features of the setting affect the cyclist in many ways. It being a long, hot, lonely ride there, had an effect on him. It scared him which made him go longer. He had nothing to drink and thought he was going to die it made him weak. The snake in the way caused him longer and every stop that had once there effected him to.	1	1		1																					
662	3	I would think even riding a bike for so long can be bad for the behind. But also good exercising especially for the legs all the strength you get from the muscle. To know where you going could take forever. But I do know what they would have to face all types of weather, but as long as you have gear on no harm could come to you.	1	1		1																					
664	3	The features of the setting affect the cyclist, in the story Do Not Exceed Posted Speed Limit, in many ways. The cyclist is affected because the setting is depressing and frightening. When the cyclist first sees the speed limit sign of 55 mph, he says, �Sometimes life can be so cruel�. Because he can only go 12 mph considering he's on a bike. After seeing the sign, a snake crosses his path. He�s frightened by it because it looked like a diamond back and he was trying to keep his balance and ease past it. Since the main problem the cyclist is faced with is the lack of water, the dry, long hills seem to make him more weak and tired. Tumble weeds crossed past him and there was no water in sight That is how the features of the setting affect the cyclist.	2	2		2																					
666	3	The setting in this story greatly affects the cyclist. It is an extremely hot now in California while the narrator in aiding his ride. This causes him to become delighted much faster while he is on a �Short hit� leading to no where. �Wide signs of dried outcast winded my limb, and the growing realization that I could drop from ?? a gorgeous day in June� This gust shows how that calm day really was and the fact the cyclist is sweating so much shows how much the weather is affecting him. The rolling hills in the story also affect the cyclist. By cycling towards up and down no often, it secured his journey. It cowed him to the side even longer in getting to a town with water.The deserted knowns in the setting are negatively also affected the narrator. It gave him a hopeless narration because there was no place to stop and depleting his water supply.	2	3		3																					
669	3	Each time the author comes to a point where the setting isn�t very appealing or helpful, he loses hope for reaching his destination or finding a nice place to rest and get some fresh water. For example, the text states, �one ramshackle shed, several rusty pumps, and a corral that couldn�t hold in the lamest mule greeted me. This sight was troubling� (Kurmaskie @NUM1). The author has a sort of negative, sarcastic tone at this point. This shows that he�s getting frustrated and losing some hope. He also mentions that the �sight was troubling� which shows how big of an affect the features around him or scenery can have.	2	2		2																					
670	3	Lots of features in the setting play an affect on cyclist. Some that @MONTH1 play an affect are the heat, flat road that�s had to ride on, or how there	1	1		1																					
672	3	The features of the setting greatly affect the cyclist. First of all he is travelling through a desert in California in June so the weather is extremely hot and the cyclist needs water, however as he is running out of the water he brought along with himself, he cannot find any other water himself so he is thirsty and almost dehydrated. Also, if frustrates him that when he finds water, not only is it hot it tastes like battery acid @CAPS1, when the cyclist decides to conserve some of his water and go to the next town to get more water, but there is another setback. The condition of the road is so poor, that the cyclist cannot go more that 12 mph. Thus, if he ever reaches the next town. he still will have to wait longer for the much needed water, travelling at 12 mph. The snake is also another setback that the cyclist was fortunately able to escape. Thus his major concern is the lack of water.	3	3		3																					
673	3	The features of the setting affected the cyclist in many different ways. At first it was a bright shiny day and the cyclist was happy. He reaches the first town which is a ghost town and it makes him sad. Riding on he begins to lose water. The once bright shiny day began to beat the heat down on the cyclist. He reached a ramshackle shed and began to lose hope. He loses water quickly and becomes more dehydrated. The terrain become slopes and hills and the ride become harder, when he reached the grape drink factory his hopes were almost gone. But just over the hill was a fishing shop. He used his reining energy to speed down the hill to get water and get his energy back. 	1	1		1																					
674	3	"The features of the setting, affect the cyclist in many ways. For example, when it says, �The cool pines and rushing rivers of Yosemite had my name written all over them.� The features of this setting are making the cyclist determined. Another example, is when it says, ""At some point, tumbleweeds crossed my path and a ridiculously large snake � it really did look like a diamondback blocked the majority of the pavement in front of me."" The features of the setting are making him brave and couragious. The last example is when it says, �I hung my head.� The features of this setting are making the cyclist have despair. That is how the features of the setting affect the cyclist."	1	1		1																					
676	3	The cyclist was affected by the fact that he took advice from some old men who�s information was not accurate. Then he cycled along the desert which was very hot. He had a limited supply of water and that also affected him in a very bad way. He almost had a heat stroke a few times. He was probably angry that he took these men�s advice and got himself into this. Then when he found the fish camp, he was overjoyed with relief. But at the same time, if he had asked someone else for directions, he would not have been in this situation in the first place. So it�s really confusing because he probably felt relived and mad at the same time. And then the other old man asked him did he know the best way there. He was right to say yes because if he didn�t, the old man would have gave him some more messed up direction and he would have been out there again, about to have another heat stroke.	3	2		3																					
677	3	The features of the setting affects the cyclist by rush he /she got when speeding down the hill. The fresh morning air, no limits just you and your feet. Speeding, going as fast as you can with your heart pounding in your chest. No boundarys, when you can go where you like, when you like. No people to get in the way of you and your need for speed.	0	0		0																					
679	3	�@CAPS1 directions, June, lack of water� all are elements that effect the rider on his ride. He took directions from older people who promised the rider a short cut. I turned out that their short cut was wrong. When the rider went on this trip, it was June in California. It would have been burning hot. Lastly he had drank most of his water during the trip. He could have died if he didn�t find the other water source. These were some elements that effected the rider on his trip.	2	2		2																					
680	3	The feature of the setting greatly affect the cyclist in �Do Not Exceed Posted Speed Limit.� The features in the story changed the speaker�s mood throughout his journey. For example, in the beginning he came across a deserted town so he was cautious. Next, he came across a fork in the road which was troubling to him. Then he passed a snake and had the obstacles of the hills which made him become determined. Finally, his determination changed to relief where he reached Gary and Wilber�s fish camp. In conclusion, the setting in the story greatly affects the cyclist by changing his moods and attitude towards his journey.	2	2		2																					
682	3	In the essay, the cyclist is greatly affected by the features of the setting. Under the conditions he could barely survive and make it to his destination. It is clear that the features of the setting are affecting him when he states,�The speed limit was 55 mph. I was doing a water-depleting 12 mph. Sometimes life can be so cruel.� In his efforts he is slowly getting weaker and the sign he sees only makes him feel worse because it seems to him that it mocking him. He also states, �I�d read once that sucking on stones helps take your mind off thirst by allowing what spit you had left to circulate. With any luck I�d hit a bump and ledge one in my throat.� This shows he is ready to give up completely and wouldn�t care if he died. From the author�s tone, it is clear that the features of the setting do affect the cyclist.	3	2		3																					
684	3	The features of the setting affects the cyclist in many ways. First of all, if the cyclist didn�t listen to the old man, he would have never gone through this trouble. Also being that he didn�t have enough water when he went on riding, caused him to be real dehydrated. He should of turned back as soon as he ran out of water. Plus the heat made him real hot and thirsty. He should know how to never trust any strangers and try things on his own.	1	2		2																					
685	3	The features of the setting effect the cyclist .The setting makes him feel thirsty, dry, hot, and lost. In the story the setting plays a big party in the cyclist's will to ride to the next town. First the cyclist asks directions from a guy that never left his house in decades this creates, doubt. Also in the story it says �Tumbleweeds cross my path� this makes the cyclists feel lost. Finally it say the �water bottles contained only a few tantalizing sips.� This makes the cyclist thirsty and tired. The features definatly have an effect on the cyclists.	2	2		2																					
686	3	In the story �Rough Road Ahead: Do Not Exceed Posted Speed Limit,� the cyclist is affected by the setting in many different ways. He was biking in the middle of the summer in a very hot state of California. This affects him because he is sweating and he is running out of water and he could possibly become dehydrated. The roads are very hilly so, he has to use alot more energy to get up the hills. That�s why I think the cyclist is extremely affected by the setting in the story �Rough Road Ahead: Do Not Exceed Posted Speed.�   	2	1		2																					
689	3	The cyclist had alot of problems with his setting. It was very hot and he started getting low on water. This caused him to become dehydrated. There was hardly any civilization so no one could come to his aid. Also, the path he decided to take was long and vigorous.	1	1		1																					
693	3	Varias faetures of the setting affect the journey and mooble if the cyclist in the text. The first feature of the setting that affect the cyclist is the desert. He is �traveling through the high deserts of California in June� , and this is making him really thirsty. �[He] had been hitting [his] water bottles pretty regularly �because of this. He later runs out of water, and becomes hopeless. He becomes hopelee because there is no building or establishments anywere in sight. Therefore no water and there isn�t a place to get any water. Another feature of the setting that affects him is the people that gave him directions. They told him abait a shoutcut, and he listened. This through everything off, and he was left with despair. Another feature is the Gary and Wilber�s fish camp.This lead him to sicocss of finding water. This affected his mood because he had hope again. In conlusio, many of the features of the setting affected his mood in many ways.	2	3		3																					
696	3	"In �Do not Exceed Posted Speed Limit� by Joe Kurmaskie, the setting affects the cyclist by making him doubtfull. The cyclist is doubtfull that he won�t make it to Yosemite National Park. ""It didn't really matter. I was going to die and the bivas would pick me clean, leaving only some expenses outdoor gear and a diary with the last entry in praise of old men, their wisdom and their keen senses of direction.� This shows how he is doubtful. Finally in the story the cyclist doesn�t think that they will make it."	2	2		2																					
699	3	The cyclist is beginning at what seems a fine idea and place. Then the conditions become hot, dreadful, and maybe sticky. The constant heat without any breeze was getting to the character. Mirages appeared, or so he thought. He actually thought he might die. Not quite an optimistic one is he? � It didn�t really matter. I was going to die and the birds would pick me clean�� The heat must have been bad, he wasn�t thinking straight and was slowly checking himself into a mental center! Although painful heat was a brilliant way to learn a lesson in cycling, and the old men �helping� with directions.	2	2		2																					
700	3	As he began his journey, he had full confidence in the directions given given to him by the old men. After he came to the first town and there was no water, he rode on. After he found an �ramshackle shed� he became troubled , as he �had been �hitting� his �water bottles regularly� and was traveling through the �desert of California in June� and was running low on water. Coming to a place where he saw a building over hills, he �manuevered� his way down, only to find it long  deserted and himself close to despair. He was desparate for water he needed it soon. Finally, he came upon �@CAPS1 and Wilber�s Fish Camp� and quenched his thirst, and was relieved. Then on  he wised up, and took no more directions from old men who knew little to nothing about cycling.	2	2		2																					
701	3	The features of the setting in the story �DO Not Exceed Posted Speed Limit�, affect the cyclist in the story, in many ways. The first of which would definetly be the lack of water the cyclist had, and the fact that there wasn�t anywhere around for miles. From the text it read �There was no one in sight, not a building, car, or structure of any kind.� This evidence from the text proves to the reader that the cyclist was getting worried. Another part of the setting would be the obvious element of temperature. The cyclist is our in the hot, relentless desert. �Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from heatstroke on a gorgeous day in June.� The author here, by using the elements of nature, is trying to make the reader concerned/scared for the main character. The final key had to travel and the road conditions. Although the desert is flat, he began to notice some hills in the road, and such a long distance, including the heat, could be deadly. The setting�s elements, greatly effect the cyclist in this story.	2	3		3																					
703	3	"The lone biker in �Rough Road Ahead: Do not exceed posted speed limit� by @PERSON1 is strongly affected by the features of the landscape. The sun is the most important factor; it drives him to first consume his water quickly, and then drives him search for a water source.�The sun was beginning to beat down, but I barely noticed it...I had been hitting my water bottles pretty regularly,� in this quote, it reveals that even though the biker had not acknowledged the sun, his body had required water, depleting his supply in his water bottles. A lack of water feeling two hundred degrees...it had the flavor of battery acid."" The only water that the bike is able to find is not consumable. The most important of the factors, in the matter of survival, is the fish camp that the biker finally reaches. �I stumbled into a rather modern bathroom and drank deeply from the sink.� The biker had been on the brink of dehydration and the fish camp is where he finally reganed the strength to continue on his journey."	3	3		3																					
704	3	Dry, thirsty, tedious-all are features of setting that affect the cyclist. First, everything is dry. The cyclist isnt any where near a town that could help him. He has been pedaling in the heat, outside for a long time. Secondly, He is very thirsty. The way he is travelling is a good sign he is in need of water. He went fourty miles before he reached the first town to stop at. He also is on a bike, So that doesn�t leave him much room to carry water along. Lastly, the trip is tedious. He has been going for forty miles, and the speed limit is 55. He hasn�t acceded 12 mph. All to gether, the cyclists trip seems to be adventure that takes a lot of heart.	1	1		1																					
706	3	The setting affected the cyclist because it was very hot and he didn�t have any more water also, there aren�t any towns that had good water in them, until he eventually arrived at this fishing comp. Due to his lack of water, he became dehydrated and really weak. �With what I believed was my last burst of energy, I maneuvered down the hill,� this quote shows that he was beginning to become dehydrated and losing his energy.	1	2		2																					
707	3	Different settings can effect how well your bycycle ride goes. If it is hot and you have lots of hills it makes it hard. If you have no hills and it is a sunny breezy day it makes it nice to ride. In the essay the biker had no water left but was going down a hill. The going down the hill part was probably easy but the fact that he had no water left was not a good thing.	2	3		3																					
708	3	The setting from the story left the cyclist in a mental way because most of the time the sun was on his mind due to the fact that he was pedaling hard in a hot summer day in June. The cyclist had very little water and with him biking under a beating sun wasn�t exactly helping him. He  had to like disasterous events like, peddling slopes than the normal speed, a snake blocking the path, old men telling to take a different route then be infected, and the fact that his water supply was low made him think he was going to pass out under the burning sun. However his determination was strong as he continued on pedaling through and he eventually found himself in another town but this time with people, fish and water.	2	2		2																					
710	3	The features of the setting affect the cyclist in many ways. One way is that the hot sun makes the cyclist dehydrated and since there is no water sources around the cyclist is not getting any water. The rough terrain makes the cyclist tired.	1	1		1																					
711	3	Many features of the carlifonian desert influenced the cyclist during his ride.Ghost towns, rolling hills, and dangerous snakes influenced the cyclists experience during the''shortcut'' to yosenite.The Ghost towns along the journey syndized the world desrting him during his ride by offering no help with water supply as a place to cool dowdn.The road sign warning of rough terrain was another barrier on his bike ride that he had to get through in dehydration to reach his goal,yosenite.The diamondback rattlesnate caused additional horror to the cyclist's'' ride from hell''.He had to manuever around the serpent while unstable from dehydration.All features of the cyclist's riding setting affected his ride to yosenite.	3	2		3																					
713	3	The features of the setting affect the cyclist because he can�t go any farther because of the hills, and the snake. When he finds the bait shop he�s relieved. He relieved because he can get something to drink. He can also buy the worms to eat. The cyclist didn�t really know where he was going because there wasn�t a car, building, or structure in sight. So the cyclist just keeps on riding until he comes across the bait shop or the first �town� as he calls it in the essay. When he comes across the road that has 55 mph per limit, and he�s only 12 he knows that he�s not going anywhere near Yosemite National Park.	2	2		2																					
714	3	"The features of the setting in �Rough Road Ahead: Do Not Exceed Posted Speed Limit� affects the cyclist in many ways. First the setting does not look like what the cyclist has been told it lacks like. The cyclist had stopped to get directions from a group of older men who�s directions were out of date. Second the conditions of the road affects the cyclist. In the essay the cyclist explains that, �Flat road was replaced by short, rolling hills.� A final feature of the setting that affected the cyclist was the temperature. The hot sun beamed down on the cyclist. As you can see, the features of the setting in ""Rough Road Ahead: Do Not Exceed Posted Speed Limit"" affects the cyclist in many ways. "	2	2		2																					
717	3	"It can�t be known as, ""easy"" to ride through a desert on a bike. Adding rough pavement, rusty water pumps, and not so friendly animals adds to the discomfort as well. The cyclist in this story encountered all these things, making his supposedly pleasurable ride turn to a semi brutal experience �it got down on my hands and knee, working the handle of the rusted water pump with all my strength. Alike substance ooed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees, �This quote shows how the conditions of his water supply where, which eventually lead him to dehydration. It lead: ROUGH ROAD AHEAD: DO NOT @CAPS1 SPEED LIMIT.�This quote also shows how the riding conditions were making the  cyclist have a harder time keeping speed. �at some point tumberweeds crossed my path and a ridiculously large snake-it really did look like a diamond back-beaked the majority of the pavement in front of me.� @CAPS2, this quote show of some of the dangers the  cyclist encountered. If  these features did not appear, then maybe the story would be describing a nice bike ride, but once you read about them, it becomes more of a disaster."	3	3		3																					
719	3	Setting plays a big role in this story. Without being in the desert in the hot @DATE1 there would not be a confict. There would be no importance in saving the water so he would not dehiderate. And the long flat roads are a symbol that the journey has still got a far way to go but as straight roads turn into hills it shows that there is a change in the journey and something better is about to happen.	2	2		2																					
720	3	"The setting affect is used to a great extent in the short story �Do Not @CAPS1 Posted Speed Limit� The cycleist had beed going for a very long time when he came to the first town and there was no water At this point you can tell that he has lost confidence the �old timers"" directions. From this quote; �a ton-like substance oozed out.� This quote shows how after @NUM1 miles of pedaling when he was supposed to have come to two towns by that point his one chance of water had been depleated. The next time the setting affect is used is when he comes for a building that was rusted out. He said, �I hung my head� this shows how he almost completely lost all hope and that he was sure that he is going to die."	3	3		3																					
722	3	During the cyclist�s biking adventure he encounters several interesting situations. Each experience is in response to the setting in which it takes place. For example, this young man starts out confident with a bright hope of eventually reaching Yosemite National Park. The first spot he comes to is a ghost town This sight doesn�t immediately affect him, however it greatly adds on to the long term effects. He decides to continue on his treck reaching the next ghost from at this time he is becoming dehedrated due to his lack of water supply He decides to keep persueing his good and figures there must be water up ahead in the next town. In order to get the next town he must encounter some precarious situations including some changes in terrain. Eventually after reaching a source of running water he is overjoyed with happiness and relief. As evident in the provided text this man was effected by each feature of the setting. The different settings greatly affected his nature of confidence.	3	2		3																					
723	3	The setting effects the rider because if it�s hot you get thirsty and you have no water.This kind of question is hard to answer	1	1		1																					
724	3	The features of the setting affected the cyclist by making the journey more dangerous and difficult. For example, in the reading it states that rediculously large, poisonous diamond back snakes. Blocked majority of the pavement. So, the cyclist had to keep his/her balance to ease past them. The terrian also changed into short, rolling hills, making it even more difficult. 	1	1		1																					
727	3	The features of the land around the cyclist caused him to confront  nature. when he began his trip with advice from �old coggers� he � rode out with strong legs and a smile.� As he came to the first town, he describes it as a �ghost town� having no water and no human contact for some time. This should have been his cue to stop and turn around in hopes of another route to Yosemite. But with strong determination, he rods on. Through the miles he incountered a ramshackie shed, rusty pumps, snakes,and the wicked terrain. The short rolling hills tested his �inner spirit� and caused his dehydration to further. The land around the cyclist not only victimized his heath but also caused a poor way to spend a vacation.	2	2		2																					
728	3	The harsh features at the setting affect the cyclist by hindering his journey to Yosemite National Park. As the cyclist is traveling along �The high deserts of California in June�, some problems arise. The heat from the pounding sun in the desert takes a toll on the cyclist causing him to drink more water and rapidly deplet his supply. The cyclist is also traveling through small �gost towns� rather than stoping at appropriate rest stops in order to refill with water and relax etc. Also while refilling he encounters hazards such as �Short rolling hills� through ghost the terrain and ever a snake. All of these features in the setting impare the cyclists ability to maintain confidence in wether he will make it to his destination and his positive attitude toward the journey etc.	2	3		3																					
729	3	Cycling is a very good sport people who do cycling are in shape. Also they have strong calve muscles. I think its also dangerous as well.	1	1		1																					
730	3	In the story the author says, �The sun was beginning to beat down trying to keep my balance in my dehydrated state,� This gives you the idea that the heat is getting to him and is steadily depleting his water supply. At ore point he almost gives him self up to despair and dies of dehydration. It seems that he will never reach his good and he will continue to suffer in the grueling heat. I could almost feel the sweat and heat that the cyclist was feeling. Also, I could almost feel the lump in my throat when he says, �with any luck I�d hit a bump and lodge a pebble in my throat.� The heat definitely effects this mans cycling in a bad way. He was exhausted and could not go on without water.	2	2		2																					
732	3	The setting affects the cyclist in many ways. First, he couldn�t get water from anywhere because he was in a dessert with nothing but ramshackle sheds and rusty camps. Second, there were short rolling hills, and rough roads which made it hard to ride on. There were tumbleweeds in his way and large poisons snakes. The heat made it hard to keep riding. And there were no buildings structures of people around to give him a lift or water. That is how the setting affects the cyclist.	2	2		2																					
733	3	In this essay by Joe Kurmaskie, a young man is baited into accepting outdated information by a group of old men. He pays for it later when on his bicycle, he is almost killed by heatstroke or dehydration. The setting is an excellent way to portray his feelings of hopelessness, despair, and fatigue. While he is just starting out, the road is flat and easy. It is cool and breezy. When he begins to run out of water, the terrain becomes bumpier and harder. He sees empty plains, cracked, dry ground, and the hot sun. He begins to despair even more. After a while when he thinks he can go no more he sees a store that once held gallons of grape juice. He laughs at the irony. The setting does do a wonderful job of describing his sense of helplessness.	3	3		3																					
735	3	The features of the setting in the essay caused the cyclist to suffer and continue being determined. The author of the essay used phrases such as �the sun was beating down� and �high deserts of California in June� to emphasize the extreme heat that caused the cyclist extreme thirst and heat exhaustion. The essay also says �short rolling hills�, �tumbleweeds� and �long, crippling hill� to describe the difficult terrain the cyclist faced that caused him to be tired and slower.  Finally, the cyclist is faced with a �rediculously large snake� and plants and weeds which get in his way and force him to slow down.	2	2		2																					
737	3	"The setting in the story ""Rough road ahead� plays a great role on the characters journey. Some features that are mentioned in the story are heat, rough road, long crippling hills and a abandoned Grape Juice Factory. The heat in the story drives the cyclist into a dying thirst. @CAPS1 does her best to conserve her water through out the trip but the dry dessert heat doesn�t allow it. Then comes the rough road ahead. The cyclist trys to keep a steady and secure pass as @CAPS1 peddels along the bumps and breaks in the road. The long crippling hills are next in line the cyclist has to use all her energy to work up the hill. @CAPS1 wipes the sweat from her eyes to make sure its not a mirage and then @CAPS1 see�s it the abandoned factory. This is where the cyclist loses all hope for if @CAPS1 doesn�t receive water soon @CAPS1 is sure to be eaten by the birds. �Then, and easily as rounding a band, my troubles, thirst, and fear were all behind me. Gary and Wilber Fish Camp.� @CAPS1 rushed to the bathroom to drink the refreshing water to the sink pride and accomplishment overwhelm her."	3	3		3																					
738	3	"The features of the setting affect the cyclist because it gives him the feeling of hopelessness. When the cyclist got directions to Yosemite from these two ??? old people, he thought he was getting a good shortcut. In reality, he was just led on a road that seemed to head nowhere where he saw many things that added to his feeling of hopelessness, for example, the author writes, � I toiled on. At some points, tumbleweeds crossed my path and an adversely large snake. It really did move like a diamondback blocked the majority of the pavement in front of me."" This shows that the cyclist is getting tired and seeing tumbleweeds, which usually represents a phase being completely deserted and deadly snakes that get in his way. This answers the question because it shows how the setting leads to his feeling of hopelessness."	2	2		2																					
742	3	In many ways, the setting affected his journey to Yosemite. If the setting wouldn't have been so bad, the long ride wouldnt have been as hard on his body. Since the setting was a very hot day in June, in a California desert, when he did find a well he said, � followed by brackish water feeling somewhere in the neighborhood of two hundred degrees. � @CAPS1 thing about the setting is, if it wouldnt have been so hot, he wouldnt have needed as much water. And, if he would have gotten the water he needed because it was so hot, it wouldn't have been so physically draining on his body. I know it was physically draining because he said �  I  could drop from a heatstroke on a gorgeous day in June. � In conclusion, the setting played a major role in the story.	2	1		2																					
743	3	In the story �Rough Road Ahead: Do Not Exceed Posted Speed Limit� The man was riding a bike through rough lands. His adventure wouldn�t of been an adventure if he was just riding his bike an flat smooth element. The fact that the hills were steep, rocky and many hills is what made his bike ride what it was.	1	1		1																					
744	3	The features of the setting affect the cyclist is the old timers advice of how to get some were. Than the town they told go to was a ghost town. After he keep going the place that they told him to get water was very old and rusty and he pumped it he gaid tar came out. Than as he made his way in the dessert there way a snake came in the road he go around it. So never take advice from old timers.   	1	1		1																					
746	3	The riders condition was rough, from flat land to rolling hills. This would be hard for some one who is dehydrating. There was a snake in his path so he went around it. This would be dangerous he could blackout from lack of water and then get bit by the snake.	1	1		1																					
747	3	The cyclist depicted in the essay is greatly effected by his surroundings. First, he described a beating sun and pines and rushing rivers. All these items are very animated things. The river is even described as rushing instead of, maybe violent. The setting is active just like the cyclist. Next, a ramshackle shed is acknowledged, as well as rusty pumps and a bad souding corral. When these old, forsaken things one mentioned, it can be noticed that the cyclist starts being a little in despair. And to tap that off, he drinks water that tastes like �battery acid.� Battery eats at skin just like the setting is eating at the cyclist.	3	2		3																					
748	3	In the essay �Rough Road Ahead� the setting is able to affect the cyclists emotions and moods in both positive and negative ways. As the author travels through the desert he is already upset because it is so hot and water is scarce showing how the terrain is a negative influence. Another example would be when the author first sees the old water pump and he is relieved showing positive influence but the pump oozes a shine like substance he referrs to as tasting like �battery acid� changing his mood for the worst. Finally, the pebbles he puts in his math show is desperation and willingness to try anything to survive show a new posotive outlook on the desert until a pump �lodges are in his thro at� making yet another negative influence. All of these feature lead him on his way to �Gary and will fish camp� and grounded an extra boost on his journey through the desert.	3	3		3																					
749	3	"The features of the setting affect him because it is hot and their is no where to go. An example from the test is when they said ""There was no one in sight, not a building, car, or structure of any kind."" There was also a part where he got to a sign that said ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT.The speed limit was 55 mph. He was doing a water a water - depleting 12 mph. Sometimes life can feel so cruel. Thats what affected the cyclist the heart the hilly roads, no water, snakes, rough roads, and most all no directions."	2	1		2																					
750	3	The features of the setting affected the cyclist because where they were.It was like in te middle of nowhere and every person they asked are having all times.They go the wrong directions to the nearest town.The old guy told him it was @NUM1 miles down the road when he went @NUM2 miles to the next town and said to him self he will never take directions from a gut that has all timers and hasn�t left the confines of their porches since carter was in office.	1	1		1																					
753	3	The environment affected the cyclist violently in the story �do not exceed posted speed limit� It seems that all of the harsh conditions of cycling in California all worn down this kid who took some faulty directions from older people at one stop. The heat and lack of water supply made the boy dehydrated. It says in the essay �The water bottles contained only a few tantalizing sips. Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from heat stroke on a georgus day in June simply because I listend to some gentlemen.� this explains on how simply exhausted he had become due to the miles of cycling, and the beating down sun and total lack of water due to absence of all towns. He came to the point of almost dying from heat exhausgen because of the faulty directions of the old people. Next time, he better make sure to keep extra water and stick to the map for directions.	2	2		2																					
755	3	The feature of setting affects the cyclist because every thing that was happing years ago are happen now in todays world meaning wars. Rights & etc todays feature is the same. Every thing is repeating it�s self.	0	0		0																					
756	3	When riding a bike it @MONTH1 not seem to hard. For a cyclist every thing becomes more serious. The determination to win and be the best even if it kills you. In this essay he under estimates the dder cyclist. When really they are the people with more knowledge. Some of the things that @MONTH1 be hard for cyclist are the rough roads. Not only having a chance to be killed of dehydration or being ran over. Riding bike is really hard work when having to ride in hundred degree weather. Drinking drink after drink never having any water. No water and it being so hot could cause a heat stroke. As road get worse chances get higher tumble weeds and snakes in the way, he was determined to win. After all was said and he faced the horror that nature brought him he knew he was wrong wrong for them and the intelligants.	2	3		3																					
757	3	The features of the setting affect the cyclist in many different ways. The fact that he was in the California desert and the heat affected him because he had limited water and was using his energy riding the bike. The �towns� he came across also made an impact on him because of the fact that he couldn�t get more water or a place to rest. �I was doing a water depleating @NUM1 sometimes life can feel so cruel�. This shows how the hilly terrain and dehydration and heat are affecting the cyclist.	2	2		2																					
758	3	Two of the biggest setting in this story is the desert and rolling hills. This would effect the rider becaus of the dehydration that he would experience. Being in the desert would make it obviously hot so you sweat alot and the hills would make it tough on your body because you put extrat strain to get up them. So all together this would be a hard bike ride.	1	1		1																					
765	3	In the story �Do not exceed posted speed limit� by Joe Kurmaskie the features of the path to @ORGANIZATION2 greatlly affected the cyclist. One the way to the park the cyclist came across a big snake that covered the road which greatly frightened the biker. Also the roads were long and very bumpy and windy. The road weren�t the most comfortable to be riding on. In the story �Do not exceed posted speed limit� by Joe Kurmaskie the features of the path to Yosemite National Park greatlly affected the cyclist. One the way to the park the cyclist came across a big snake that covered the road which greatly frightened the biker. Also the roads were long and very bumpy and windy. The road weren�t the most comfortable to be riding on. There was nothing insight for the cyclist to see. The cyclist did not have much energy because he had no hope for him. The author states, ��  gaining elevation while loosing hope.� Last the weather was hot and dry which tired the cyclist out. He had no water with him and with the weather he had no energy or hope to help him through the journey to Yosemite National Park.	2	2		2																					
766	3	In the story �Do Not Exceed Posted Speed limit the cyclist expirenced a few life threating times during his adventure. The first feature was when was in a deseret with temptures of @NUM1 degrees and his lit bit of water tasted like battery acid. As he tried to keep going he lost hope and thought he was going to die. This affected him because as he lost hope he thought more negative about things and didn�t think he would make it but the he got the agility to move on. In this story the setting affects the characters dramatically.	2	2		2																					
768	3	The features of the setting affect the cyclist because the features are what cause the climax of the story. An example of this would be the line, �I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California.� This line shows that the author was in a very hot place, being in a desert, but also that he has a low water supply. These two conditions are what cause the climax, which is the possibility that he could collapse at minute from heat exaustion. This is why the features of the setting affect the cyclist.  	2	2		2																					
770	3	I am going to explain how the setting of the cyclist affected him. The setting of the cyclist affected him by making him very hot & drinking his water & he would soon run out of water & dehydrate. For example in the story the cyclist would always bring up the little bit of water he had left & around the essay he talked about the dehydration he was seeing & even death. Another example is the relif he had when he drink the water from the sink. In conclusion, this is how the setting affected the cyclist.	2	2		2																					
771	3	This paragraph tells about how careful you should be on the roads.This also talks about what you have to be aware of.There so many things that could happen.You have to take control when your on the road.	1	1		1																					
