essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
849	3	The features of the setting could affect this cyclist. In this case it do effect the cyclist. According to the text �Sometimes life can feel so cruel.� This is a good example because he knew that this road was going to be rough and he was only going 12 mph. So the features of the setting did effect the cyclist. 	1	1		1																					
850	3	"The features of the setting affected the cyclist very much in this. The hot weather made him have a dry mouth leading to the lack of water. He used stones in his mouth and he said, �I�d read once that sucking of stones helps take your mind off thirst by allowing what spit you have left to circulate."" He used that to help him survive the ordeal."	1	1		1																					
851	3	"The features affected the cyclist in many ways, one being the highway sign, ""ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT."" The terrain was now short, rolling hills, which would make it harder on the cyclist to pedal up the hills, for it would take a lot more effort and energy. Also, there were roadblocks, �at some point, tumbleweeds blocked my path and a ridiculously large snake �These roadblock would danger the biker, for he�d have to manever around them, losing time and energy, resulting in drinking more water. No water is a great danger for it was June, a hot day and he is risking getting dehydrated. There was also nobody around, so if he desperatly needed water he couldn�t"	2	2		2																					
859	3	There are many ways that the features of the setting affect the cyclist. For example the cyclist was in a very hot and dry place. Meaning there was no water any where to be seen in miles. Also towns were nowhere to be seen for it would be hard to substain life out there. This quote supports there weren�t many towns, ''About forty miles into the pedal I arrived at the first town.''This shows there aren't many towns in these parts, @CAPS1 so hot and thirsty as the text claims, ''I read once that sucking on stones helps take your mind off thirst ''this clearly shows the  man wa very thirsty. Also shows the man was very thirsty. Also @CAPS1 so hot out there the man could see visions as the text states, ''As the looks ofter had been a grape juice factory and bottling plant.'' why would there be a grape juice factory in the middle of no where. Therefore these statements above show how settings can affect ones mind and physical conditions to the cyclist.	2	2		2																					
860	3	The setting that affect the cyclist is the condition of the road because the road turns all different ways and the road goes up hill so it makes it harder to go up the road the cyclist has @NUM1 miles befor he gets to a town he could run out of water. If he run out of water befor he gets there, he might have to make stops so he doesn�t make hisself sick. When he gets to the town he can get more water.	1	1		1																					
866	3	"In the story �Do Not Exceed Posted Speed Limit� by Joe Kurmaskie the feature of the setting, affect the cyclist in many ways. In the story, it taliks about how the man is pedling twenty miles here and fourty miles there and it's very hot outside and he only has so much water abd he doesn't think he'll make it to where he was to go because its do not that he need more water. As the narrator sas"" I was travelling throuhg the high deserts of california in June"" which is extremely not in california in June. The deserts hot weather made him eimited on water supply, and the fact that he was in the middle of nowhere, no buildings around makes him lose all hope for making it through. There were snakes in the desert which endagered him, and the bumpy road made it harder for him to hold on and get to somewhere. "" I began breaking the ride into distance i could see on te horizon, telling mself if i could make it treat i'd be fine."" This quote shows his struggle because of the area he was in but also his persitance. The features of the setting affect the cyclist in this essay."	3	2		3																					
870	3	In the essay, �Do Not Exceed Posted Speed Limit� by Joe Kurmaskie, the setting greatly affected the cyclist. In this story, the cyclist is heading for Yosemite National Park, thinking it wise, he accepts directions from a group of eccentric old men. He begins his journey confidently on flat terrain and with a large supply of water. The first of three promised towns had been resigned to that of a ghost town. The second offered only water that slightly resembled battery acid. The cyclist soon becomes exhausted from lack of water and having to cross the now hilly terrain. He barely makes it to the third town to realize that the juice factory was out of business. The cyclist becomes sure that he is going to die of lack of water when he stumbles across a bait store. If it hadn�t been so hot, if the �towns� along the way had offered better resources and if the terrain hadn�t been so hilly, the cyclist would have had a very enjoyable ride. All of the affore mentioned factors of the setting greatly affected the cyclist.	3	3		3																					
874	3	When the man began cycling he thought that this was going to be an easy for ride. For example in paragraph @NUM1 he says �Things began well enough. I rode into the morning with strong legs and a smile on my face.� As he got further he realized that he was in the middle of nowhere. The scenery was getting more and more empty. There was eventually nothing. The scenery was putting down his hope of ever getting out of the desert. For example: In paragraph @NUM2 it states, �a large highway sign jumped out of me. It read: Rough Road Ahead: Do Not Exceed Posted Speed Limit.� He realized this was going to be hard. He had to travel in bumpy roads and pass snakes without getting bit. The scenery created a sense of hopeless because it was abandoned. When he saw the bait shop, his spirits lifted and he was now hopeful and relieved.	3	2		3																					
875	3	When the cyclist began his journey he was confident in succeeding. Throughout the story however, the cyclist endures many conflicts to his successs in his journey. The cyclist faced his first difificulty once he reached a small, abandoned town. �I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June� (kurmaskie @NUM1). The cyclist realized he had not conserved his water and his �water bottles contained only a few tantalizing sips� (kurmaskie @NUM1). On top of his water problem the heat was unbelievable. He was losing hydration from all the sweat, and he was losing it quickly. The cyclist was also dealing with the difficult roads. There were many things this cyclist endured through-out his journey, but he was determined to finish his trip and was filled with satisfaction once he overcame these hardships.	2	2		2																					
877	3	One main feature of the setting that affects the cyclist is the heat of the day. If you ride a bike in the heat of the day, you are going to use up a lot of water. Another factor is the limited supply of water. The final factor is the wrong directions from the aged men. Aged people aren�t always wrong but their info. Can be out of date.	1	1		1																					
878	3	The features of the setting in the essay affect the cyclist because as he was riding his bike throughout California, he entered hot deserts and was almost out of water. The cyclist was in a very bad dehydrated state as he was riding his bike, looking for water or anything drinkable that would successfully get rid of his dehydration. After a little while, the cyclist found himself alone in the desert with no one in sight. An example of this would be �There was no one in sight,not a building, car, or structure of any kind. Another example to show how the cyclist was struggling and fighting against dehydration is �wise rings of dried sweat circled my shirt, and the growing realization that i could drop from heatstroke on a gorgeous day in june simply because i listened to some gentlemen who haden�t been off their porch in decades shown how the settings of this essay affected the cyclist greatly.	2	2		2																					
879	3	During the authors ride to Yosemite, he doesn�t have the proper tools to go along the long stretch of desert he was to face, and by tools I mean water. The California desert is extremely hot and can be potentially dangerous depending on your situation the author was describing how the lack of water was affecting him. He described this with sentences like �Rattled around the dry honey combs of my deteriorating brain.� The author clearly cannot face the rugged heat with his immense lack of water. The author was getting neat stroke being passed by @LOCATION2  desert snakes and tumbleweeds. The author was clearly in a struggle against the @LOCATION2 desert heat.	2	3		3																					
881	3	"The features of setting effected the cyclist because he was in a desert in the month of June which was really hot and dry, there were also no trees around so there was no shade for him to relax in so the sun was also beating on his back. There was also lots of hills that took his strength to jump for example it says ""over one long, crippling hill."" There was also a big crazy twist in his way. He even saw a snake. All of these things made him really tired for example he didn't have much water and the sun was making him hot and dehydrated. There was no shade so he had to just take the sun beating down on his back. He had to jump over hills so that took alot of energy. He had to ride up one long hill so that also made him tired. All of these things happened back to back without giving him a break, so it really tired him out."	2	2		2																					
884	3	How the features of the setting affects the cyclist is the condition of the roads, rolling hill, and the?? heat. The conditions of the road in the settings affect the cyclist because the roads are rough. An example firm the texted is � I noticed that terrain changing. Flat road was replaced by short ralling hills. These condition make is hard for the cycled it gives him a challenge.  The rolling hills challange him a regret to stay on the road it is easly tricky and challenges so was The heat & sun was also played an affection on the cyclist. An Examples from the @CAPS1 is.� I chuckled, checked my water supply and moved on. The sun was beginning to heat doing but I barely not ???. the sun was not starting to get him  ?? sharply ??  It will start to get ????? when is ?? is high deserts. I conclude that these features in the setting affected the cyclist in many ways but he keep pushing himself to more on.  	3	2		3																					
885	3	In the setting of Do Not Exceed Posted Speed  Limit, is riding a bike really fast on a rough road.	0	0		0																					
889	3	The setting affected the cyclist in several ways. The first place he arrived at was a �ghost town� Then he reach a water pump about twenty miles up the road. The water was very hot and tasted very nasty. The text states, ��water feeting somewhere in the neighborhood of two hundred degrees�when I tried a drop or two, it had the flavor of battery acid. Then he had to travel without water and became dehydrated. Travelling up and down hills he thought he began to imaginate a building that could possibly provide he with water. The building was there but it was abandoned. He decide he was going to such on a couple of pebbles. The text says, �I�d read once that sucking on stones helps take your mind off thrist��	2	2		2																					
892	3	The terrain that a cyclist is riding on has a big affect on them. The first example of this is in they are riding on hills, it makes it much harder for them. For example when the rider in the story saw that he was going to have to ride on hills he was, olcasly disappointed. Another thing that affects cyclist is the smothness of the road they are riding on. In the story �Rough Road Ahead: Do Not Exceed Posted Speed Limit� the main character came to rough spot in the road and was disappointed and didn�t want to ride it. Another aspect that can affect cyclists is the heat. Several times in the story, the cyclists says that he is tired and dehydrated, at one point he thinks he is going to die of heatstroke. Those are the effects of the rider�s setting have on him/her.	2	2		2																					
893	3	"The setting in the essay ""Rough Road Ahead: Do Not Exceed Posted Speed Limit"" has a major effect on the cyclist. The setting is the high deserts of California"" where it is June and very hot. The path of the cyclist suggested by some old men makes the heat even worse because there are no people or water in sight. In the essay, the cyclist starts out the day confident and excited for his ride to Yosemite National Park. His mood changes throughout the day as after @NUM1 miles he arrives in a ""ghost town"" the old men led him to believe would be a settled town where he could get more supplies and cool off. Soon as the temperature rises to what feels like ""two hundred degrees"" the cyclist begins to run low on water and feels ""sometimes life can feel so cruel."" The heat and lack of people and water lead the cyclist to desperation and make him feel like as he says ""i was going todie."" The setting of the cyclists journey provides the mood of hopelessness and amplifies the feeling of determination felt by the cyclist to keep going at all costs because he was going to die if he stopped. The author, @PERSON1 uses the setting of the essay to help bring across his mesage that by blindly trustting people instead of trusting yourself things could end up being hard for you to overcome..       "	3	3		3																					
894	3	In the story �Do not Exceed Posted Speed limit� the cyclist sees many different settings when he left it was early summer and it was pretty hot outside. He rode into the morning when would make him tired. The first town he reaches upon was a ghost town so that means he could rest get his supplies. Then he arrive by cool pines and rushing river which probably makes him feel releaxed. Then he showed up at a ramshack shed with several rusty pumps and a carrol that couldn�t hold in the lamest made. Gated men which people made him feel uncocleible, and the pumps did not give him water so that was nobody also pointing. Then he was rideing through the California deserts in June witch probably made him more dehirrated.	2	2		2																					
897	3	"The features of the setting affect the cyclist by travelling very far where he is going. For example, ""About forty miles into the pedal I arrived at the first town."" good thing that he is taking water or who knows if he would of survived or not. I think the biggest mistake was that he asked probaly someone that had not ever been on the road for directions. When he asked the person he ended up at a sign that said Rough road Ahead: Do not exceed, that was the moment I felt sorry for him, and that was probaly the effective feature that has happen to him."	2	2		2																					
900	3	In the story, the rider faced several meloncholy sites. For examples the �ghost town� that he ran into at first really put a load on him because he had no one to ask for futher directions or somewhere to freshen up. Futher on down the road the hill he came up on was a physical obsticle that he had to go over. With the sun beating on his back and the emptiness of the road he might have begin to want to turn back. He kept on persaveering which was how he made it down. The lack of water also mad it difficult for him. Traveling with his water running out and beginning to feel sick did not go well with him.	3	2		3																					
902	3	In the story �Do Not Exceed Posted Speed Limit� the setting affects the cyclist in many ways. The speaker tells us that he�s riding his bike in the middle of the desert in June. This shows the author is probably very hot. The author tells us that the road turned into hills and bumps. This would make it more difficult for the author because he would have to use more energy to move up the hill. And lastly, the cyclist tells us that the �towns� he came to were abandoned and uncared for. This would not be good for the cyclist because he would be able to get water for his trip.	2	2		2																					
903	3	The @CAPS1 is affected in many ways. The major thing that effects him is the lack of water. Throughout the story he mentions the lack of water. He also continues to say to himself he should not have took that route. For example, �I could drop from a heatstroke on a gorgeous day in june because I listened to some gentlemen who hadn�t been off thire porch in decades, caused me to laugh.� The @CAPS1 says things about the older gentle man throughout the story.	2	2		2																					
904	3	Setting very much affects the cyclist and now he feels. If he was in a bad setting then he would most likely be in a bad mood. Mood is highly affected by the general setting. In the essay �rough road ahead: do not exceed posted speed limit� the cyclist feels very confiedent of himself and the setting helps to boost that confiedence and andorence.	1	1		1																					
905	3	The features in the setting of the essay affected the author greatly. The Hills, on a hot day, with no water, or nearby town is really rough, expecially if you�ve been riding for more than @NUM1 miles. The environment of the hot June weather near a dessert area can cause serious problems, for example heat stroke and since he had no water to drink dehydration caused a lot of fear in the author. The setting of the essay and the conditions the author were under were extreamly dangerous and hes lucky he made it out alive.	2	2		2																					
906	3	That the cyclist is steyetling down up totally end steep within when to get to his destination of the town settle out are taken mean yesterday. The condition in hand and hurry some when and have one his body.  	1	1		1																					
907	3	In the short story, �Rough Road Ahead: Do Not Exceed Posted Speed Limit,� the setting greatly affects the cyclist. For example. In the beginning of the story, the cyclist is eager to get to Yosemite National Park. He listens to the advice of, old-timers who haven�t left the confines of their parches since carter was in office, �and quickly realized that he shouldn�t have. The author describes the setting of the first �town� as, �the traditional definition of a ghost town.� This didn�t bother the cyclist as much as his next sight. �One ramshackle shed, several rusty pumps, and corral that couldn�t hold in the largest mule.� Was what met him there. The cyclist said that �this sight was troubling.� It is obvious that the cyclist has given up hope when he says, �It didn�t really matter. I was going to die and the birds would pick me clean.� This short story shows how anything can get even the best of travellers worried about their survival.	2	2		2																					
908	3	 I think the features of the settings affect the cyclist because the knowledge of the cyclist is limited example, �old-timers who haven�t left the confines of their porches since carter was in office�, meaning now its time for the older people to relax and watch of younger people.	1	1		1																					
910	3	The setting in �Rough Road Ahead: Do Not Exceed Posted Speed Limit� greatly affected the cyclist in the story. �Not two miles into this next reaction of ride, I noticed the terrain changing. Flat road was replaced by short, rolling hills� (kurmaskie). the cyclist is travelling through hot, dry California in the middle of June without much water left. The fact that he now has to travel up and down short hills is going to make him even more tired, because going over hills requires more energy, than flat riding. This energy, loss coupled with the cyclist lack of water causes him to become even more miserable. The setting of this story greatly affected the cyclist.	2	2		2																					
912	3	"The setting affected the cyclist in a harsh way. At first, the cyclist was fine and going strong, but soon after the first ""ghost town� he was getting weak. Then the cyclist had to face a few problems. For example he was running low on water. Also, he faced rough roads last, he faced snakes and abandonment. The cyclist had to face many obstacles, but in the end, he pulled through strong."	1	1		1																					
914	3	The conditions of the enviroment as well as the road can majory effect the cyclist. For example If some one was riding a bike in warm wheather on flat land it would not take major determination to pedal. On the other hand if it is hot and rough paths and hilly roads the biker colud dehidrate and it takes much more effort to get up and over the hill. Those five the conditions of the enviroment effect a cyclist greatly.	2	1		2																					
918	3	The dessert environment had huge effects on the cyclist. He had been drinking his water regularly and would be running out. Not realizing, their would be no refills because the pump was only giving � tarlike substance� said the text. With the lack of water dehydration was beginning to hit the poor man. An effect of dehydration is poor balance that would have been useful to pass the � ridiculously large snake� he had seen. A finale effect would be mirages that could loose your judgement. This man double checked his eyes, when coming in view of a building, by �[wipping] the sweat from (his) eyes to make sure it wasn�t a mirage,� Through all the toughest desser obsticles the character was able to take the short cut and survive heat, dehydration, and animals of the dessert.	2	2		2																					
919	3	"I think the features in the setting of the story ""Do not exceed the speed limit, by Joe Kurmaskie, highly affect the cyclist. Some implied a information would be that it is very hot out, and the people in towns didn't help him. I know that it is not because the text says,""somewhere in the neighbourhood of @NUM1 degrees."" This implies that it is very hot outside. I can tell the people in towns didn't help him because the text says, ""Never accept travel advice from collection of old-timers who havent left the confines of their porches since carter was in office. ""This shows that the people in towns didnn't help him. Some expressed information in this text would be that there is a rough road, and a shake was in his way. I know this is expressed because it tells you right in the text. ""Rough road ahead: Do not exceed posted speed limit. ""This comes right out and tells you there is a rough road. You know there is a shake because the text says, ""and rediculously large snake blocked the majority of the road. I think there are many implied t expressed information in the story""do not exceed the speed limit. "	3	2		3																					
920	3	The features of the setting affected the cyclist in a larger way, almost resulting in a very sevior situation. The cyclist was in a desert. Like terria, which was not dinsely populated on his trail, there was a lack of fresh water supplys, and the tempatures is more extreme. The cyclist could easily have faintid from heatstroke, due to the lack of water and excessive heat and work that his was doing peatling. Had the area been more populated, he would have had more chances to stock up on water greatly indecriasing his risk of heat stroke. There was also the snakes which presentid danger for him, has he been bitting then he would be at least @NUM1 miles from the closet help which could proven fetal. Had the setting been, say a city park, on a populated country side, them thi setting would had provided exponeutaly loss prodioms and dangers for the cyclist.	3	2		3																					
921	3	The conditions and features of the setting caused the cyclist to be tired and dehydrated and think that he was going to die from it. For example, it says �and ther growing realization that I could drop from heatstroke on a georgus day in June�. Also , he thinks he is getting dehydrated when he says �I  was doing a water depleting 12 mph. sometimes life could be so creul�. in conclusion, this cyclist started this without enough water causing him to think that he was going to die from either heatstroke or dehydration.	2	2		2																					
926	3	The features of the setting affect the cyclist a lot. It does because the road is not in good condition and he has to travel a long distance with the bad weather. This affects him because he might get dehydrated. In conclusion there are many things in the setting that affected the cyclist.	1	1		1																					
927	3	The features of the setting affect the cyclist because if they weren�t hills and rough roads, he would of been able to get to yosemite park faster and he wouldn�t of ran out of water.	1	1		1																					
928	3	The setting was the main affect on the cyclist. He said it was hot and that he was lost. The cyclist had no clue were he was going and it was hot out side. He seemed very strest and that only made it worse for him. He was thirsty from all riding and the heat so he trys to get water from a water pump. The water that was in it was horable. He called it a �substance� it had a flavor of battery acid. �If he were not lost and if it were cool outside he would have water and he would not be so upset. The setting of a hot and lost place had a huge impact on the cyclist.     	2	2		2																					
931	3	The setting of this story affects the cyclist alot. I think the setting was supposed to be most like a run-down out of dated town which didnt help him when he was lost. The town is out of date and hot. Which bring another problem, the cyclist was dehydrating because he didnt have enough water. He would hilusinate and see things that werent there. He become very tired in the hot sun. So the setttling in this short stories effected the cyclist in many ways.	1	1		1																					
933	3	The cyclist had a hard trail to bike in order to get to @LOCATION1. It is easy to bike if you are on flat smoot terrain, when you get to rolling hills, it makes it a lot tougher. The biker said �I noticed the terrain changing. Flat road was replaced by short, rolling hills. It was also very hot. he was sweating and getting dehydrated, �I�d read once that sucking on stones helps take your mind of thirst.� he had eighteen miles to next town without much water. The first deserted town didn�t have any drinkable water. It was very hard to bike in these conditions, and is important to always be prepared and know were you are going.	2	2		2																					
934	3	The cyclist has to endure ruff treain and bad road condisions and a lack of water is the ??? near did not help the prodlem. Ther was a good prasority he could have heat strock then his hope was stll up by a abonded welches take factry.	1	1		1																					
935	3	In Joe Kurmaskie�s �Do Not Exceed Posted Speed @CAPS1� the imagery is what sets the cyclist back. The scorching dessert and plant life gives him a sense of seclusion and scares him. Because the cyclist is in the  dessert he keeps on worrying about his water and heatstroke where as if he where in a rain forest he wouldn�t worry about water or heat. I think he siked himself out just by taking in his sorroundings. If the cyclist would have pictured water all around him and arctic like temperatures I think he wouldn�t have been so worried. What�s interesting about this story is that if he would have gotten himself prepared mentally for the conditions he wouldn�t have struggled so much at the end. �At some point tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamond back blocking the majority the pavement in front of me.�(Kurmaskie @NUM1). If the cyclist word of concentrated more on the task at hand and less on what was going on around him I think he would of succeeded without as much stress.  	2	3		3																					
938	3	In the story �Rough Road ahead; Do Not Exceed Posted Speed Limit� a cyclist is faced with many problems. It�s really hot out, practically a desert and its in June. Just knowing that makes me want some water. Also this cyclist is running short of water and still hasn�t got to the place he needs to be. The roads are hills and bumpy which make it harder for him. Those are the problems this cyclist is faced with.	1	1		1																					
941	3	Poor directions heat, and lack of water affect the cyclist in the story. At the beginning of the story, the cyclist is confident in the directions which would, �slice away hours from my ride to Yosemite National Park.�  As the story progresses, the cyclist is no longer so confident. The �heat of the California, June day causes him to be fluent in drinking water.� I had been hitting my water bottle pretty regularly, and I was travelling through the high deserts of California in June.� This lack of water is a big problem for the cyclist, so big that he was near heat stroke. �I eased past, trying to keep my balance in my dehydrated state. The water bottles contained only a few tantalizing sips.� He braved the elements and forced himself on, with hopes that any source of water would reveal itself to him. His perseverance paid off. �Then , as easily as rounding a bend, my troubles, thirst, and fear were all behind me. The cyclist had found a barst shop and recteved water.	3	3		3																					
942	3	The features of the setting affect the cyclist. I say this because the setting is in the hot deserts of @LOCATION1. The cyclist is sweaty and tired and has almost no water left. This lack of water makes the cyclist desperate for food and water. The setting has a lot to do with how the cyclist reacts to what happens.  	1	1		1																					
944	3	"The features of the setting in the story affect the cyclist both physically and mentally. It affects him physically because of the rolling hills he has to trudge over and the lack of water he has. The rolling hills make him tired and weak along with the rough terrain. The lack of water doesn�t help any when he�s thirsty because of the hills. The features affect him mentally because the farther he goes the more dalerious he gets. Each more mile he keeps telling himself, if I can just get there I�ll be fine. He also blames himself for listening to the old men. And with this also came doubt. He was doubting that he could make it alive. In the story it says, �it didn�t really matter: I was going to die and the birds would pick me clean"". mentally he couldn�t make it."	2	2		2																					
945	3	When the rider was riding his bike in such day settings has started to need water he was running out, So his whole adventure was to find water. Being thirsty was very hard because it made him not want to keep going because he was so tired. It made him harder on him. But it also got him more strength and because in himself, and keep on pushing. 	1	1		1																					
948	3	The features of the setting affect. Any cyclist   because with the cyclist passed many time in the bicycle had problem on his/her back  when he/she will be older. When they will be a older person and they had passed many time in the bicycle, they will had a serious problems and also they will can not walk  more.	0	0		0																					
953	3	The features of the setting affect the cyclist because they started to mess with her mind. She didn�t knew where she was and on hip of that got lost. Whether you see nothing around. You or alot around you, you�re going to feel scared. They have the same affect. In the authors case, she was cycling and didn�t/couldn�t and water. This is an over whelming feeling because you can die from dehydration. She then kept cycling and saw nothing. �no one insight; not a building, car, or structure of any kind.� That is alatining no water or people around, as if you are going to be just left to die. These settings would affect anyone who came across them. They dffinately affected the cyclist because she was by herself, and on her dvun. Plus, all she had was a map, her bike and an empty water bottle.	3	2		3																					
956	3	In the essay, �Do Not Exceed Posted Speed Limit� by Joe Kurmaskie, the setting affects him negatively because he was on his bicycle and he was in a hot area and no water whatsoever, like  in this quote, �I  got down on my hands and knees, working the handle of the rusted water pump with all my strength. A tar like substance ozzed out.� In the quote, the cyclist finally thinks he has found a water pump but he really gets nothing. Also, another negative thing is that he thought he was never going  to get to where he was going, but in the end , he got there and he got some water.	1	2		2																					
957	3	The setting in the story affects the main character greatly because of the heat. The main charater is biking throug a desert in the summer with little water. The heat of the setting provides a problem because the main character is at risk of dehydration and heatstroke. The main character knows that if he passes out in the barren desert he will sarley die. The main character says, �The growing realization that I could drop from heatstroke.� The main character is faced with a problem of man versus nature and the heat is winning. Heat and dehydration sap the main characters energy while he is biking through a desert, desperately trying to make it to the next town. In summary, the main characters biggest problem is the heat of the setting.	2	2		2																					
958	3	The setting around the cyclist affected him in one main way. �About forty miles into the pedal, I arrived at the first �town� (Kurmaskie). The cyclist put the words towns in to parentasis because it was actually a Ghost town. no on lived there, It was abandoned. Around the cyclist was deserts, and more empty towns. The father the cyclist got, the more we realized the old men were wrong as the cyclest was running low on water and there was no where to stop. He finally found some and vowed to never listen to old mens directions again.	2	2		2																					
960	3	The features of the setting in �Rough Road:Do Not Exceed the Posted Speed Limit�by Joe kurmaskie affects the cyclist in a very negative way.It begins slowly with the �ghost town�.The narrorator �chuckled, checked my water supply and moved on,� he wasn�t especially worried,but the fact he checked his water suggests that he�ll need to ration it for a while.The decline continues when he reaches the fock and the �ramshackle shed.�@CAPS1 the description of the place shows you he did not like it,and he confirms that with the words,�this sight was troubling.�He wouldn�t be replenishing his water here.Any more of this he�d be dead,either from dehydration or from pessimism.Eventually he reached the road sign which declared that going over 55 mph was a bad idea.This is ironics,he only going 12 mph to put it in his own words,�sometimes life can be so cruel.�He quite obviously hates the setting,and it�s all the fault of the setting.	3	2		3																					
961	3	The features of the setting affected the cyclist because he had limited water, he had to peddle harder to get up over the hills and he was getting dehydrated from the heat. For example, he had limited water because he had taken the directions from the old men and probably didn�t bring as much as he would have if he would have taken a longer way. Furthermore, to get up the rolling hills he had to peddle faster and harder. That affected him because he would have been more exhausted from peddling. Moreover, it was a June day and in June the days are hot with the lack of a good amount of water the cyclist would have started to get dehydrated. This is how the setting affected the cyclist	2	2		2																					
963	3	The features of the setting affect the cyclist in a major way. For one, if the desert was not a deserted mountainous area, in California then the cyclist would not have the same problems. By changing anyone features of the setting you would change how the cyclist would behave in the setting. Thus changing the entire plot of the story. If the cyclist was say in the entry or a mere develop area then he would not face the same dangers as if he were in a mountainous region. The settings features have a huge affect on the cyclist.	1	1		1																					
964	3	In the story �Rough Road ahead: do not exceed posted speed limit� by Joe Kurmaskie the feature of the setting seem negative to the cyclist. The setting seems to start worrying the cyclist two miles after he said that he could make the next @NUM1 miles easily. For example the cyclist says �Not two miles into this next section of the ride, I noticed the terrain changing. Flat road was replaced by short rolling hills, �the cyclist seems worried at that point that things aern�t going to be as easy as they seemed they were going to be. From that point on the setting seemed to get worse for the cyclist later on the cyclist ends up saying �It didn�t really matter. I was going to die and the birds would pick me clean.� That was when the cyclist began to notice his fear of dehydration. The cyclist ended up making it and he realized what a big effect nature can have on you.	2	3		3																					
966	3	"The setting in �Rough Road Ahead: Do Not @CAPS1 Posted Speed Limit definitely affected the author. The cyclist states, ""Flat road was replaced by short, rolling hills"" (Kurmaskie @NUM1). The cyclist probably found it more difficult to navigate  through the ""hills"" as opposed to the ""Flat roads,"" making him more quickly tired. The speaker states, �I could drop from heatstroke� (Kurmaskie @NUM2). The speaker is implying that it is so hot outside that he could faint from a �heatstroke� which could slow him down. The speaker also states,""water feeling somewhere in the neighborhood of two hundred degrees""(Kurmaskie @NUM3). The author did not have any good water to drink, because it was so hot outside, which affected him in that he was dehydrated. Many aspects of the setting affected the cyclist.  "	3	2		3																					
970	3	The features affect the cyclist in many ways. For example the road, the rocks everything close. The cyclist needs to know everything about where he's going, because if not then he can run into some problems along the way, For example like snakes, rough terrain, rocks in the way. That why its important for a cyclist to never listen to anyone but themselves. That why when you see cyclist you see them around, a road where theres cars around, just in case they get into trouble.	1	1		1																					
972	3	At times when the features of the setting are bad it can have a great impact on the cyclist. For one if it�s too hot the cyclist is going to need plenty of water if he/she does'nt want to be dehydrated. There are also the dangers of heat strokes and deadly snakes, cyclist might want to avoid that. When your a cyclist times can be hard just prepared for the long run.	1	1		1																					
973	3	The setting in the story �Rough Road Ahead Do Not Exceed Posted Speed Limit� really goes against the cycilist and his journey. This is because in the places he goes there is no water and if there is it is really hot or bad water. For example, on page @NUM1 it says, �a tarlike substance oozed out, but the water wouldn�t cool down,� This explains how bad the water was when the cycilist was there.	1	1		1																					
974	3	During this essay the author is talking about his journey	1	1		1																					
977	3	The features of the setting affected the cyclist in several ways. The first was the terrain, which started out flat, then turned to hills. The cyclist was growing tired from all the pedaling. �Flat road was replaced by short, rolling hills.� This tired him out faster, since going uphill is harder than riding flat terrain. The heat definitely affected him, because it made him thirsty. He was �travelling through the high deserts of California in June.� This is a very hot time of year, and when a person get lost without conserving water, which he had not done, a person get extremely thirsty. Not to mention the �sandblasted picture of a young boy pourng a refreshing glass of juice into his mouth,� which would remind the body of its thirst. So the setting most definitely affected the cyclist	2	3		3																					
978	3	In the story, the cyclist iS greatly affected by the features of the setting. For example, the setting has no thing for miles. Just ghost towns, makes it imposible to find any water. Also it�s a desert like setting, adding to his thirst. Another example is the hills, that made him even more thirsty. It was June in California so it must have been pretty hot and also the town that he are to had no water because they seemed desorted. Another example is the state he put under his tongue. It�s a trick that lets you survive alot more effectively. Therefore the settings affected his journey and made him wish he didn�t take the old mans advice.	3	2		3																					
986	3	The setting affected the cyclist in many ways. For example he was riding in the desert and all the towns he was going to were abandoned. The month was June a hot month and the sun was beating down on him. And he was cycling with very little water.  	1	1		1																					
989	3	The features of the setting affected the cyclist greatly. Fem the ghost town to the bait shop, it was all a challenge for him. A misleading challenge , But a challenge . In the desert is were water grew short and he tried everything to push himself. From staring at the horizon to get to a place to another from sucking on pebble stone to not focus on water. And when he arrive at the bait shop. A sense of relief came to him, like that shop was his safe haven. But yet he would never get directions from any old-timer again. Lack was not a factor in this story. Rather it was drive and overal climate of the story. When it was two �hundred degrees left, and no water left, he pushed himself to the light. And also when he saw a building he was determined to get to it.	2	2		2																					
990	3	The cyclist was trying to make it to Yosemite National Park. The cyclist was in Lodi, California when he decided to ask for directions from old codgers so that he could take a short cut. He followed their directions and little did he know that he should have stuck to his original directions. The cyclist was traveling through the high deserts of California in June. The cyclist became very hot and thirsty from traveling in the desert. It says in the text �when I tried a drop or two, it had the flavor of battery acid� This shows that he had no water left to kept him dehydrated throughout his travel. Also in the text it says �with what I believed was my last burst of energy, I maneuvered down the hill� this shows that he had no energy left.	2	2		2																					
