essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
1066	3	The features of the setting in this story gives the cyclist determination. Since the desert	1	1		1																					
1068	3	The features of the setting is very important for cyclist. If the setting is wrong they could be in many danger. It is really important to have a clear setting.	1	1		1																					
1069	3	The features of the setting affected the cyclist horribly! For example, he ran into the worse problems and couldnt really do anything about them. also, he started out fine, then he started to become dehydrated. He didnt have much water left and he was only @NUM1 miles up the road. a loss of water was very affective in June traveling through a desert. also, the damage of the road was very affective too because hes on a bike and not too good of balance. These features could affect the cyclist in many ways because of the weather, temperature, loss of water, road damages and snakes. the cyclist was on a bike and couldnt really protect himself, and he was dehydrated, and tired. 	2	1		2																					
1070	3	Throughout his journey, the protagonist in the story encounters obstacles in the setting. First off, he is cycling in the hot, dry, desert. There is no civilization or natural water source, so he faces dehydration. Additionally, the terrain he was riding on proved difficult. He encountered rolling hills that took a lot of energy to ride up. There were even signs for �rough road ahead,� @CAPS1 obstacle was a mental obstacle. He came across an abandoned juice factory when he needed an occupied building. These were ironic and mentally frustating. The cyclist must have lost hope in @CAPS2 civilization after he found @NUM1 abandoned examples of civilization. This discouragement must have made his journey more mentally challenging.	3	3		3																					
1071	3	The features in the setting would affect the cyclist because they would want to have towns with water so they can restock they�re water. They would want water even more after going up hills. They would also want a palce to gey something to eat and maybe rest.	1	1		1																					
1072	3	The feature of the setting affects the cyclist because of the heat and had know water. Also how rough the road ahead was. Another problem was the dry air and snakes laying out everywhere in the desert. Also the hills were a big problem to because of the heat and know water. Finally the other problem was he knew he was going to die and the birds would eat at him and their would be nothing left of him. This is how the setting affected the cyclist.	1	1		1																					
1074	3	The features of the setting affect the cyclist because when he has water and plenty of it, the setting seems to be smooth, easy riding. This means that he doesn�t have to use much water, but he still uses some because anyone that rides @NUM1 miles on a bike will need plenty of water no matter what the terrain is like. The features of the setting affect the cyclist toward the middle and end of his trip greatly because it gets rough and hilly and so he needs more water that he doesn�t have. And since he was planning on being able to get water at the first stop he didn�t conserve it as well, so this left less water for him to have when he really needed it. He then became dehydrated after his first stop, and he didn�t get any more water there so it caused him to dehydrate. So it seem that the features of the setting affect the cyclist because when he has plenty of water and doesn�t really need it the terrain is smooth and easy to ride but as he drinks his water the terrain gets rougher and worse. So the features of the setting affects him greatly in that they don�t help him they just get worse when he needs it to get better.	3	2		3																					
1075	3	There are many ways that the features affect the cyclist. One is that he is already scared to go up this really big hill. Another is that he is going up this big hill its hot, there snakes, hes scared and tired. Almost all of his energy is gone. He just wants to stop he is determined to go up this hill. He also knows that it cant be that bad because he can just relax al the way back down.	1	1		1																					
1076	3	"After reading, Rough Road Ahead: Do Not Exceed Speed Limit,� I noticed that the setting of this adventure affected the narrator. First of all, the heat cause the narrator to be uncomfortable and thirstier. While on the moving, he refers to the trip as a ,�water-deplating� one this quote shows that he was lacking water and that this was a major problem. Also it refers to the road as �rolling hills"", and this shows the reader that they seem to go on forever. This lowers the narrator�s hope of getting there quickly. Also the desert gives the author low hope of reaching his destination. The setting affects the narrator both physically and mentally."	2	3		3																					
1077	3	The setting of the story affected the cyclist because it kept him going because he was all alone and had no help. First, just the fact that he was by himself kept his determination high. If he would have had a partner they could have stopped and took a break or shared the water. Next, the fact that there were no buildings, houses or anything in sight affected him.  He got a bolt of strength just from seeing a building ahead. If there had been building he could have stopped and asked for more water and rested. The fact that he was in a desert in California in the middle of June really affected him. He had no determination there because there was nothing he could do to better the situation in his cause. He even at one point felt that he might die. In conclusion the setting really affected the cyclist because it determined his endurance and will power.	2	2		2																					
1079	3	Many features of the setting affect the cyclist. First, he was in �high desert of California in June.� This affected him many ways. It makes him become very dehydrated. He had to conserve his water and chew on pebbles to get any spit to collect in his mouth. Also, the road became very rough. The new terrain made him has to push himself harder and lose energy quicker. The last feature would be the distance. He had to travel a lot further then he had planned to. This again affected his energy and spirits with thoughts of possible death, and not be able to make it. Those are how just some of the features of the setting affected the cyclist.	2	3		3																					
1080	3	The features of the setting affect the cyclist in many ways. Since the cyclist was in the middle of no where, he couldn�t get any water. �I�d read once that sucking on stones helps take your mind off thirst,� he was so thirsty that he barely had any energy to keep going, �The growing realization that I could drop from heatstroke,� it was hot out and he had no water so this affected his energy.	1	1		1																					
1082	3	The settings effect the cyclist by the roughness of the ride. First, they go over a bunch of rocks, and the tire could poys. Next it could be smooth and easy. Also, it could be far away from towns and difficult to get back. There could be a lack of water making you dehydrate. That is how the setting around the cyclist could effect him.	1	1		1																					
1083	3	The setting desented in the story, �Rough Road Ahead: Do Not Exceed Speed Limit,� would be a nightmare for any biker. This biker is riding in the middle of a desert on a summer�s day. The sweat dropping down him is just speeding up his dehydration. This is shown when the narration states, �wide rings of dried sweat circled my shirt, and the growing realization that i could drop from heatstroke� (Kurmaskie). This show how hot the desert was, and how he could drop dead. The desert is also deserted with rolling tumbleweeds and giant snakes, as he passed abandoned towns and factories. The dangerousness for a biker in this area is very high. The biker was lucky to have made it out of those sorroundings alive.	2	2		2																					
1086	3	The features of the setting affected the cyclist because first he realized that getting advise from people that no longer drive or even leave of the porch would be unuseful. When the author say �old timers who haven�t lest the confined of them porches since carter was in office� that what he is explaining. He then say �I rode  into the morning with strong legs and a smile on my face� he was refering back to how hes  on the rode  alone riding the bike and theres not a car insight any where around. The curbs of the turns where so sharp that only a bicycle could make them as safe as he did �He whipped the sweat from his eyes to make sure it wasn�t mirage and tried not get to excited� @CAPS1 in this situation would have made many people excited about the long lonely cicle by his self.	2	2		2																					
1087	3	The features of the setting affected the cyclist by making his way to the Yosemite National Park a longer and more difficult and dangerous way to go. He takes the awee of going that way by some old folks that he says �haven�t gotten off there porches since carter was in office.� I think tha tthere would be a reason to not listen to them though they @MONTH1 have wisdom.	1	1		1																					
1088	3	In the setting there are no cars and no buildings meaning no help. The cyclist is tired and dehydrated because he ran out of water. No one was around because it was the desert. The cyclist was dehydrated but kept going to his destination. The road was straight but almost to the end there were many hills. Along with having to bike up the hills he almost ran into a snake. The weather was hot he had no water, he could have died.	2	1		2																					
1089	3	The features in the setting in the story �Rough Road Ahead: Do Not Exceed Posted Speed Limit� greatly affect the biker. For example, the heat is constantly drying the biker out. Also, at the first town the old water pump proved to be a hopeless cause with water tastd like �battery acid�. Even after that were more problems. There was a sign that posted a max speed limit. The biker was doing about one-fifth of that speed. This affects his mood and he realizes that it will be along ride. The pebbles that he found helps him out. He remembers reading that sticking pebbles in your mouth calms your thirst. Finally, the bait store gave him the relief that he needed at the end of his trip. In conclusion, the setting makes the riders journey an  one, but in the end the bait store had just what he needed.	2	2		2																					
1096	3	Different features of the setting affect a cyclist for example,temperatare really changes everything. If it�s too hot, you�re going to get tired really easily. Then again, if its too cold, breathing gets really hard. The biker in the story was in desert area in june, so it was really hot & tiring. Also, the terrain as affects a clyclist. If the road is filled with hills getting up those hills is difficult. If it�s all down hill, it�s really easy, but all uphill is hard, level terrain is fairly easy. The cyclist in the story was in level terain, then it turned into a lot of hills which tired him out. Features of the setting really affect a cyclist	2	1		2																					
1097	3	The setting affects the cyclist because he is faced with roadways he is unsure of the weather is hot and dry and there are wild animals. The text states,	2	2		2																					
1098	3	The setting has a great impact on the condition of the cyclist. First, it is a very hot dry in June. The cyclist is maneuvering his way through �high deserts in @LOCATION1� where he comes across many hills that he must climb over and maneuver his way down. With all of these obstacles and the heat slowing him down he will need water but is already low.	1	1		1																					
1101	3	The feature of the setting affected the cyclist because at first he had to watch out for the snakes that usually crossed the roads, then the streets were crooked and bumpy, so the road structure throw him off a bit, and he was riding his bike in June and it was very hot, and he had lack of water so he thought he was going to have a heatstroke. These things affected how the cyclist performed on his bike.	2	1		2																					
1103	3	The setting affects the cyclist by showing that he is a little angry. He states that �don�t remember the saying don�t take candy from strangers.� So we know he is upset about something. He is mad about the fact that this one older man tells him directions on how to get somewhere, and it�s wrong. The man figure that out halfway through the story. He also said that �the old man hasn�t been off his porch since Carter was in office,� so he needs to get his directions up to date. So the beginning is a negative attitude.	1	1		1																					
1104	3	In the story �Do Not Exceed Posted Speed Limit� the settings affected the character because he thought he wouldn�t make it to the park because of the way things looked around him. Because of the rolling hills and snakes he didn�t think he would make it any where and thought he was going to die. That�s how the setting affected the character.	1	1		1																					
1105	3	While the cyclist was trying to get to Yosemite National Park he listen to some old  men who gave him directions for a shortcut.When he began his trip everything was fine.But then he found that along the �shortcut� there was no building.By the time he figured out that the old men were mistake he had almost run out of water.There was nothing around that he could drink.He was getting very thirsty.The fact that he was in the deserts of California in June didn�t make his task any easier.About halfway through his ride he ran into rolling hills, which made his trip even harder.Towards the end he found a building and he used all of his strength to get to it just to find that it was an abandoned juice factory.This made going without water much harder as well as he gazed at the picture of the boy who was drinking juice.In the end he finally make it to a pait shop where he guzzled all the water he possibly could	3	3		3																					
1107	3	One ramsackle shed, several rusty pumps, and a corral that couldn�t hold in the lamest mule greeted me. This sight was troubled. There was no one in sight, not a building, car, or structure of any kind. With any luck, I�d hit a bump and lodge one in my throat. Rough road ahead if he didn�t take the old mans advice, he would have enjoyed his bike ride he needed a new map.	3	2		3																					
1110	3	The features of the setting affect the cyclist because on page @NUM1 it talk about how the cyclist had to go down a hill then find a factory for juice. Like if the cyclist don�t find any building he would of kept the hill and wasted the little bit of energy for actaire.	1	1		1																					
1111	3	Since the cyclist was really thirsty, the setting was not very appealing considering it was a desert. You could tell she was stressing because she was sweating and having a trouble time trying to pedal.	1	1		1																					
1112	3	The setting effects the cyclist in away that most people can�t tell cycling forty miles on maybe a gallon of water is hard expecialy in California �I had been hitting my water bottles pretty regularly and I was traveling through the high desserts of California in June� The effect on his body would be rather devastating.	1	1		1																					
1114	3	The biker has many features in his story. For example he has discriptive words that put pictures into my head. For example �One long, crippling hill� I can picture it in my head. �There was no one in sight.� All of these parts of the story put pictures in my head. Thats a good thing, for example you want the reader to understand it, and by having discribing words help.	1	1		1																					
1115	3	The features of the setting affect the cyclist. One way is that the �rolling hills� @MONTH1 let the rider get more tired. Another way is that of water from severe heat. And finally the path you take along the way and how many stops you make along the way. The heat, lack of water, rolling hills, and the advice you get can result badly by affecting the outcome. A rider should make a plan and use determination to get to where they need to go.	2	2		2																					
1118	3	I think the boy should ask you directions for the place were he is going. He can reach the place without water but that is not a good thing to do.	2	2		2																					
1122	3	After sometime into his trip he mentioned �I was traveling through the high deserts of California in June.� I believe that this setting had gotten him determined to keep on pedaling so he could live. But then he started to think he might die, but he wasnt sad or upset, he was happy. He had sort of chuckled to himself, because of the fact that he might die because he listend to some old men. In my opinion I think he was having the time of his life peddeling through this setting of California.	1	1		1																					
1123	3	Where cyclist was gave him more disadvantages, then advantages. The advantages were their were hills to go down. Disadvantages hills to go up, water running out when he is in the middle of no where, very hot out, and is lost in the desert, doesn�t have much hope until he see's the factory. Biggest disadvantage is he is on a bike, and not in a car. So he has no @CAPS1 and has to pedel to keep going. But being in the desert on a bike with no water, and you are last, is quite bad. He is very lucky that he made it up the hill or else he would�ve died out there. And he thought he was seeing things good thing he checked it out. I think for future refrence ride in a car, don�t use a bike in the desert, its not to smart.	1	2		2																					
1124	3	The features of the setting affects the cyclist because when all the cyclist is worried about is finding a place with water all he�s doing is getting scared and panicing. In other words, when he�s looking around, the setting he sees is like desert and no buildings. The story says, �I was traveling through the high deserts of California in June� when he sees that he panics and thinks he�s not gonna make it which affects him mentally.	1	1		1																					
1126	3	"He was affected by lack of water, the hills, snake in the way and the condition of the road.� The water bottles contained only a  few tantalizing sips. � This quote explains how the lack of water was a problem. The hills affected him by they were �crippling"". The snake it was long ways on the road and he didn�t know how to get passed it . Finally the   roads were rough and you should go  over the speed limit of 55 mph. So he was affect in a lot of different ways not just one."	2	1		2																					
1127	3	"The features of the barren desert path make the cyclist quite nervous, but they also make him determined to escape them. He passes �ghost towns,� �abandoned buildings,� and diamondback snakes. These are images traditionally associated with being lost in the deserts, and would be enough to instill fear in most anyone travelling alone. The author even remarks that sadists are probably finding his story pleasing. He often mentions fears of �dropping� dead, being eaten by vultures, and, at one point, even wishing death upon himself via choking albeit jokingly. And yet he was determined to live. In spite of the odds stacked against him, he moved on, even after losing �what (he) believed to be (his) lost burst energy."" He even maintains a sense of humor throughout, writing of a diary entry that would be left behind that remarks on the wisdom of old men. In the end, when he finds a place to rest, he turns it all into a lesson he�ll surely abide by: follow the map!"	3	3		3																					
1128	3	The cyclist is affected by the heat, the hills, and the lack of people. For example, the cyclist was growing short on water and had �wide rings of dried sweat on his on shirt,� and he could �drop from heatstroke.� The hills must have forced him to use more energy, and lasely  the land of people. If the towns still had people the cyclist wouldn�t have been as affected by the setting.	1	1		1																					
1134	3	Many features of the setting affected the cyclist in �Do Not Exceed Posted Speed Limit� by Joe Kurmaskie. One feature that affected the character was the heat of the sun. The narration states� The sun was beginning to beat down� (@CAPS1).	1	1		1																					
1135	3	"The features of the setting greatly affected the cyclist in the story �Do Not Exceed Posted Speed Limit�. In the story it says, ""I was traveling through the high desert of California in June."" This is telling the reader that the weather was hot and you need a lot of water here to survive, especially if you are riding a bike or working. Later on in the story it says, ""I eased past, trying to keep my balance in my dehydrated state."" This quote gives the reader information and tells us that the cyclist is having a hard time surviving through the harsh features of the setting through the harsh features of the setting. In California deserts I know from prior knowledge it is hot and dry, exspecially in the summer. If you are working outside, like the cyclist in this story is, and you do not have water to drink, you will get dehydrated which eventually leads to death. The author does a good job showing the readers how the setting affects the cyclist."	3	2		3																					
1140	3	The features in the setting, affected the cyclist in many ways. The first way the features in the setting affected the cyclist is that the whole trail was desearted leaving him alone with no water. In the story it says �This place might have been a thriving little spot at one time � say, before the last world war � but on that morning it fit the traditional defination of a ghost town, �this explains that he was alone and that the first town he visited was deserted. The next example of how the features and the settings	2	3		3																					
1142	3	"The setting of the story ""Do Not Exceed Posted Speed Limit,"" is very important to the events that occured in the  story. For example the story was set on a  highway set at @NUM1 which the cyclist was only able to do @NUM2. This is signifigant to the events of the story because since he was doing @NUM2, which by the away is a lot for a cyclist and it led to almost dehydration. Plus it was hilly. This led to the excution of the cyclist, so one could see that setting is very important to the outcome of the story."	2	2		2																					
1143	3	The setting is in a California which isn�t really the coolest of places to be.[temperature]	1	1		1																					
1144	3	"At the beginning of his journey, the cyclist is relaxed and the features of his environment. He says, �I enjoyed the seranety of an early- summer evening.� At a campground in @LOCATION1, the setting is calming and relaxing. At the first town, the setting is shocking, but humorous to the cyclist and he starts to get nervous. After looking around he says. �this sight was trowoling�. The cyclist tip gets worse when he reads for the next town. �flat road was replaced by short, rolling hills."" This part of his journey affects him the most. His environment and the features of the land have made him tired and thirsty. The setting has a major role for a cyclist."	2	3		3																					
1146	3	Some features of the setting that affect the cyclist is he is riding a bike through the dessert. He says �I was traveling through the high deserts of California in June.� So he was scortching hot peddling a bike. The road became bumpy and curry. A sign had said �Rough Road Ahead: Do not exceed posted Speed limit. The speed limit was @NUM1 and he was going @NUM2 so it must have been hard to get over all the bumps. The lastly he comes across and poisioness snake blocked the majority of the pavement infront of me.� So him dehydrated trying to get ground a snake would be terrifying. So on his @CAPS1 the setting doesn�t help him much.  	3	2		3																					
1148	3	The setting affect the cyclist because in the hot heat of California in June which nobody wants to be outside. But first, was the heat which took a lot out of his body while trying to keep it cool. Then came the factor of which he had very little water when he reached the first town and in the story it said, �A tar like substance oozed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees.� So now he has no cool water to drink when he says, �Not two miles into the next section of the ride, I noticed the terrain changing. Flat road was replaced by short, rolling hills.� So the cyclist has very little water is not having to endoor the hardest part of the ride. Then later on he makes a mention to change a paragraph if he loss consciousness. Also he talked about him might getting a heatstroke. Hinting to the fact that the setting he was in was affecting him in many different ways.	1	2		2																					
1150	3	Anyone who has ever rode a bike knows how relaxing it can truly be, but when you are forced to ride miles and miles on @CAPS3 terrain without any water, relaxation feels like an oasis, @CAPS1 through beat-up roads with dryness all around you really puts a domper on your experience, @CAPS2  it extends your need for thirst by enhancing the amount of dryness in the air and the amount of energy you are having. The ability to block all of that out and trying to focus on something easier to handle is exactly what you want to do in these situations, @CAPS3 terrain can really build character into a cyclist, but  adding the fact the amount of water he had and the dryness around him, it sounds like torture. I can only hope that if I ever become a cyclist, I never have to endure this kind of situation.	3	3		3																					
1160	3	The features and settings affected the cyclist because of all the dangers of doing it. He took advice from old people to do it. But even though it started out good almost nothing last forever. Hes riding a like in the middle of summer with little water and in the desert. He runs into towns that are abandon and the next town is only @NUM1 miles are litheraly going to be rough roads ahead. But when he did get to the town that was abandon to. until he found hope and seeing a man in a chair 	2	2		2																					
1162	3	In the cyclists journey to Yosemite, several factors hinder him from reaching it. The first is obviously the false information given to him by the elders. The second is that because the information wasn�t true, the cyclist had an insufficient amount of water. This made him dehydrated. The last is the fact that the route given to him included obstacles such as snakes, rocky roads, and old ghost towns and abandoned buildings which made the cyclist less confident. Those are the features of the setting which affected the cyclist	2	2		2																					
1164	3	The setting affects the cyclist mood in the story the cyclist takes a short cut with many abandon towns, and buildings as well as a bumpy, terrain. When he came to a fork in his path that had a water pump he immediately began to pump it the water was not good for drinking. He was determined to make it to the next town. �I could make that� he said. Because of the ghost town and the old pump he had to continue on. When the cyclist came to a sign in the road warning him about the road a hed he began to get depressed, �I was sad�. Finally when he reached @CAPS1 and @CAPS2 Fish Camp he was thankful and wanted to show his gratitude. The setting can affect a cyclist by his mood at first the cyclist is determined but as the setting gets worse his mood and hopes go down the drain. At the end when the setting is bright so is his mood.	2	3		3																					
1167	3	Alot of factors effected the cyclist. Temperature, terrain, directions all gave the cyclist doubt. The temperature through the high deserts of california left the cyclist feeling hot, parched and irratable. Through the story, he had all but a few slips of his water left. Knowing your running low of water �to feel sorry for himself� The cyclist had biked so far the terrain started to change from flat to �rolling hills�. This could impact someone greatly who has never biked on different levals before. Lastly, the feeling of hoped could have effected him the most. Not believing in yourself is the hardest thing to overcome. Having just liesurly taken instructions by an old man cost the cyclist hours of torture. The author did a great job using hyperbole to exagerate the cyclists feeling of lost hope . He also used very detailed text to paint the reader a picture. These literay elements made it easier for me to understand the effect of the temp, terrain and hope had on the biclist.	3	2		3																					
1169	3	In the short story, �Do Not Exceed Posted speed limit,� by Joe Kurmaskie, expresses the features of the setting like the lack of water, and can not find help to the end affects the cyclist in the story. During his time of need the cyclist says, �It didn�t really matter. I was going to die and the birds would pick me clean, leaving only some expensive outdoor gear and a diary with the last entry in praise old men their wisdom.� The cyclist has a lack of necessities in the features around him and is letting his pride fall down; giving up on hope. When the cyclist finds hope, �And drank deeply from the sink, I had an overwhelming urge to seek out Gary and Wilber, kiss them, and buy some bait.� The cyclist was astonished of what he had stumbled onto and appreciated that he was still alive. The cyclist should not have taken the old peoples advice for granted, but will now look onto people�s sense of directions.	3	3		3																					
1170	3	Setting affects many things in stories. The setting in this story affected the cyclist. The setting was very hot and it slowed him do wn a lot. For example he said he was doing 55 miles	1	1		1																					
1171	3	The setting in the story was the �high deserts of California in June.� At first the cyclist had seemed really confident and excited about his journey. It was during it that had changed his mind. The cyclist was running low on his water supply's so he stops and pumps water from this water pump but all he gets is this acid taste. So he is on his way to the nearest town which is @NUM1 miles away and he thinks he can make it. So he is heading towards the nearest town when the terrain starts changing. It changes from flat road to short rolling hills. During this time the cyclist starts loosing hope. He thinks that he is going to die of dehydration and the birds are going to pick him apart. Then when he thought he couldn�t make it he saw a sign that said �Gary and @CAPS1 fish camp� He ran into the shop and took long drinks from the sink in the bathroom and when he went out of the store an older gentle men asked him if he needed help and he said no I have a really good map. The thot temperature and rolling hills have a negative effect on the cyclist. I mean he goes from being confident to thinking he is seeing mirages and dieing. It states in the story �I wiped the sweat from my eyes to make sure it wasn�t a mirage� and �I was going to die and the birds would pick me clean� So this brought self doubting behavior. 	3	3		3																					
1172	3	The features of the setting of were the cyclist are affect them very drastically. They need a water supply and if they don�t have one they might dehydrate or even die. They need shade trees because it keeps the sun from beaming down on them so hard. They also need to cycle when its not as hot outside so that just incase there water gets low there is a better chance of survival. It would be great if there was someone with you to help if you get hurt. There should be buildings near by just incase of an emergency. It might even be good to carry a cell phone.	1	1		1																					
1175	3	The cyclist had experienced some hard obstacles on his ride to Yosemite. He had gotten directions from a group of old men who haden�t gone the places they told him about in a long time. Where they said there would be a town it was more like a ghost town. The day that the cyclist was riding was very hot and he was riding through the desert, @CAPS1 made it worse. Because of the heat he was drinking his water regularly to stay hydrated. This meant he was running out of it fast since the old men had given him directions through places that were no longer open he couldn�t get more water. The cyclist also had to go over roads that were in bad condition @CAPS1 slowed him down even more. Those features at the setting affected the cyclist a lot on his trip.	2	3		3																					
1177	3	The setting of the cyclist�s journey effected him because if he was a tot desert in california. This effected him because he had to ride a bike throug it and he heat took a lot out of him. He didn�t have a lot of water because there were no rivers or water supply because of the desert surrounding him. At the end he finds a store which affects him because he gets a cool drink and same supplies which helped him. So in the end his surroundings destroyed him and then relieved him.	2	2		2																					
1178	3	"The bicyclist was riding to Yosemite National Park and on the way ran out of water. ""The wate bottles contained only a few tantalizing sips.� Then, hills came into play which makes you more tired and thirsty. �Flat road was replaced by short rolling hills.� The rider didn�t think he would live �I was going to die and the birds would pick he clean� but he found a place to get water �drank deeply from the sink� and finished his ride."	2	2		2																					
1179	3	In the story �Do not exceed Posted Speed Limit� by Joe Kurmaskie, the setting affected the cyclist a lot. At first, when the cyclist set off in the morning, the conditions were great. It was breezy with shade from trees and rivers. Then, after a few hours, the cyclist was in the desert with bumpy hills. In the story, the speaker states, �Not two miles into this next section of the ride, I noticed the terrain changing. Flat road was replaced by short, rolling hills.� The condition of the roads and not having water really affected the cyclist. It took more energy to get up and down the hills without any shade which ment that he needed more water which he didn�t have any. The condition of the setting really affect the cyclist and if it was easier to bike, they might have not be so dehydrated.	3	3		3																					
1180	3	The features of the setting was affect the cyclist by disturb them to ride in road, limite their speed, and make their distance longer than the original travel plan. For example, the features at the setting was disturb the cyclist to ride in road because it tells them where they can go and where they can�t and they shouldn�t do this or that such as the sign of �no entering� or �one way�. Second, it�s limite their speed because if the features of the setting it said the limited speed is @NUM1, the cyclist only can ride about @NUM1 and go no more further which can make the cyclist longer time to reach the place that they want to go and couldn�t travel faster. Third, it make their distance longer than the original travel plan or exit or how fast they can rode. Such as the sign of �Rough road ahead, do not exceed posted speed limit�. Therefore, the features of the setting was affect the cyclist during the journal.  	1	1		1																					
1181	3	 The features of the setting affect the cyclist because they doubt or lessen his chances for survival, but the cyclist is determined so he survives.	3	2		3																					
1182	3	"In the essay, the features of the setting affect the cyclist. One feature that affects him is his lack of water:"" The water bottles contained only a few tantallizing sips. The lack of water made him very desperate, especially when he came to the welch�s grape juice factory. The  building-abandoned years earlier-had been a welch�s grape juice factory and bottling plant."" This despersion, after he had come to the abondoned factory, was followed by dissapointment and a vague sense of hopelessness expressed by the phrase, ""I hung my head"" after he had found the abondoned factory. These are some of the features of the setting that affect the cyclist."	2	2		2																					
1185	3	A cyclist is affected by many things when riding, most being features of the setting. One feature of the setting that can have an affect is the terrain. If the terrain is rough then the cyclist could have a more difficult time maintaining control of the bike, especially if he is not a professional rider. For example, the author of the essay on page @NUM1 titled: Rough Road Ahead: Do Not Exceed Speed Limit, had a hard times on the rougher roads partly due to his level of experience. Another aspect of the environment that can have an affect on a cyclist is the climate. Most people who go cycling ??? know anything about the sport know how to dress for it to keep their body at a comfortable temperature but sometimes the weather plays tricks  on us. The cyclist could get caught in a sudden heat wave to drop in temperature.	3	2		3																					
1187	3	"In the essay �Rough Road Ahead: Do Not Exceed Posted Speed Limit,� the features of the setting affects the cyclist in many ways. First of all as he was riding about @NUM1 miles up the road, he saw that the terrain was changing and that scared him, he says �This sight was troubling. I had been hitting my water bottles pretty regularly �(kurmaskie @NUM2). He is saying that as the things around him began to change the more he got scared. And he kept drinking a lot of water just to bring down his fear. Another example is after he had left the sign that told him not to pass. He says �Flat road was replaced by short, rolling hills"" (kurmaskie @NUM3). This is also an example of fear that started over coming him, when he saw even more changes. He wasn�t going to stop because of the road changes and the fact that his water was almost gone he still had the courage to go further. The setting brought him fear but he made it through."	2	3		3																					
1189	3	"The features of the setting, in �Do Not Exceed Posted Speed Limit� affects the cyclist. The setting affect him both physically and mentally. In the story the setting provides no water for the cyclist making him weak. In the mental aspect he is greatly affected by the features of the setting. An example of this is when so see the abandoned welch's factory and sees the picture of a boy ""pour a refreshing glass of juice into his mouth�. This made him hang his head as he rode on. He is also thinking to himself that he will die out of here. This is how the features of the setting affect the cyclist."	2	1		2																					
1190	3	I believe the first photograph closely relates to the story �As worry� because the authors son suffs a lot. And it shows what he and his friends @MONTH1 look like. Also it shows the surf boards emphasizing there surfers. That is what I believe about the first picture. The second are only relate a little cause it has a surfer surfing. So in conclusion the first photograph is moreaccurate to the story than the second photo.	1	1		1																					
1194	3	"In the passage DO Not Exceed Posted Speed Limit the desert�s feature did not have any positive affects on the cyclist. The desert contained ""rolling hills."" When a cyclist goes over hills it takes more energy due to the laws of gravity. Because the cyclist used more energy to go over the hills he only had enough energy to ""feel sorry"" for himself. The more hills, the more energy lost, the more tired he became. The desert was also hot, and dry. Obviously, since he was in the ""deserts of California in June."" @CAPS1 the would make him become thirsty. He did stop for water but a ""tarlike substance"" came out instead. When he again stopped later for water it was ""cool"" and most likely refreshing. Riding his bike in the hilly, dry, hot desert the cyclist became tired and thirsty."	3	2		3																					
1195	3	The features of the settings effect the cyclist by obstacles in the settings. A obstacle is a object in the way of you and were your trying to go. Some obstacles in the story such as hills, forks in the road, and also rough road. In the story �@CAPS1 Road Ahead @CAPS2 Exceed Posted Speed Limit the rider runs into� a large highway sign jumped out at me it read: Rough road	2	2		2																					
1197	3	The features in the story tell me that it was in a very dry, not populated area. It says that there were rolling hills, in a desert of California, and that it was dry. I think those things affected the cyclist by dehydrating him. Going up and down hills can be very tiring, especially when you don�t have a lot of water left, and need to save some. The quote �I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June,� tells me a lot about the story. In a desert in California in June during the summer is a very brave and stupid thing to do. It s twice as hot during the summer.	3	0		2																					
1200	3	The features of the setting affect the cyclist because it is so hot the cyclist keeps drink and sweating water so he is really work down from dehydration and fatigue. Also just the feeling of how unsafe it is out there. Like how he saw a ridiculously large snake or how it just keep getting hotter.	1	1		1																					
1202	3	The features of the setting affect the cyclist in many ways. The text first mentions that, �there was no one in sight, not a building, car, or a structure of any kind.� This shows that the cyclist felt in saccure and was starting to upset him. Another example from the text that describes the cyclist is, �One ramshackle shed, several rusty pumps, and a corral that couldn�t hold in the lamest mule greeted me.� You can see through the cyclists that he was frustrated that the water from the pumps were lame. This also could have sparked fear in the cyclist because he was running out of water. He was terrified that since the water tasted like, �battery acid,� that he wouldn�t last much longer. In- conclusion, the features of the setting affected the cyclist in many ways. 	1	1		1																					
