essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
272	3	"The cyclist surrounds did have an affect. In paragraph two the cyclist describes how �I enjoyed the serenity of an early-summer evening the."" To have a wonderful day to begin with was parably assurance even thing would be fine. Confidence was a factory for the beautiful weather as well as he knew a short cut. In paragraph @NUM1 the cyclist mentions how old men looked at his map and pointed out �this breezy jaunt.� The cyclist just thought his life got a little easier. Then in paragraph @NUM2 the cyclist comes upon the ""traditional definition of a ghost town."" This setting was nothing like the old men were talking about. ""Twenty miles up the road, i came to a fork of sorts."" In paragraph @NUM3, this caused confusion and worry. ""This sight was troubling."" ""I was traveling through the high deserts of California in June."" The cyclist was ""hitting my water bottles pretty regularly."" This setting made the cyclist uncomfortable as well as the ""two hundred degrees."" The cyclist then began puzzled and distraught. ""I notices the terrain changing"" in this quote the cyclist's settings @MONTH1 have caused confusion. But in the end the cyclist suceeded. "	2	3		3																					
273	3	The features of the setting in Do Not Exceed Posted Speed limit by Joe Kurmaskie, affect the cyclist because the cyclist is in a desert with no water and trying to find a town there is further than he thinks. �I was going to die and the birds would pick me clean.� This shows the cyclist did not have much confidens in this desolates area of the jerny.  	1	1		1																					
278	3	Almost all of the cyclist�s surroundings are old and barren. Hot @CAPS1 like weather. The road is hard to ride on. �Flat Road was replaced by short rolling hills.� So his ride was a very rough and tiresome one.	1	1		1																					
280	3	If the sun had not been so  blaring all the road so trecharous. Also the �devation� often bothers the author because he had to get over the dry and dehydrtion.	1	1		1																					
281	3	When cycling or doing any outdoor sport, the setting matters greatly. If its cold you need a jacket. Hot you need water. Depending on how secure it could be life or death. It could be realy hilly and you might get tired, and if you have no water you could die. Also it depends if its in a city burbed, small town, desert, highway all these factors play a huge roll in cycling	3	2		3																					
283	3	 In the essay, �Do Not Exceed Posted Speed Limit,� written by Joe Kurmaskie, the features of the setting affect the cyclist. One feature that affects him is that he is cycling �through the high deserts of California in June�(Kurmaskie). This affect would mean that the author would be dehydrated faster. The cyclist, author, is dehydrated before he can make it to the next town because he �gathered up a few pebbles and stuck them in [his] mouth�(Kurmaskie).	1	1		1																					
285	3	The settings in the essay affected the cyclist mentally and physically The fact that he was riding through the desert in June affected how long his water supply lasted. If he had been riding in the @DATE1 then his water supply would�ve lasted longer and he would�ve had more energy. Since the town the old men had told the cyclist about was abandoned that also affected the cyclist because he had to keep on going even though he was getting weaker. What affected the cyclist most, I think was when he arrived at the bait store. If that had been abandoned like everything else, the cyclist would�ve died. Luckily though it wasn�t and he was able to drink water.The factory affected him mentally because the picture of the boy was haunting him in a way due to the fact he was drinking juice something the cyclist could�nt do. All in all, I think the conditions that the cyclist was in affected him. Since I�ve fainted from dehydration before I know how it feels to be without water. First you get a head ache; then your mouth dries up and desperation gets in and finally you get dizzy. 	3	3		3																					
286	3	"The setting in �Rough Road Ahead: Do Not Exceed Posted Speed Limit� @CAPS1 the cyclist's physical and mental state. There are negative and positive effects for each state. The physical effects of the cyclist because of the settings all apparent throughout the story. For example, the cyclist reaches @PERSON2 and @PERSON1�s Fish Camp, he is able to hydrate once again. The positive effect makes the cyclist healthy and safe once again. The setting mentally, @CAPS1 the cyclist very substantitially. This can be seen when the cyclist in the comfortable camp around in @LOCATION1. He feels happy in this area. This positive effect prepares the cyclist to go on the trip to Yosemite. Also, when the cyclist reaches the �Ramshackle @CAPS2, several rusty pumps, and a corral, �he feels troubled. He is negatively affected mentally by the little amount of available water. In addition, the cyclist felt ""sad"" and ""hopeless� when cycling in the Dry, arid terrain. The cyclist is in the worst mental state in this place. Finally, the cyclist felt relieved upon seeing the fish camp. He describes the feeling by saying that his trouble are now �behind� him. Settings positive effect in this instance changes mental state from negative to positive. Setting was the main factor in deciding upon the cyclist�s physical and mental state. Setting @CAPS1 the cyclist�s physical and mental state in positive and mental states almost equally in the story."	3	3		3																					
287	3	"He setting made the cyclist feel lonely. The cyclist lost hope quickly because she was never saw any people or water on the way. The cyclist said they saw a �ghost town�. Before he got to the fish camp the cyclist saw no one and was becoming dehydrated. This caused him to lose hope and at some points he thought he was going to die. For example, he says, ""I was going to die and the birds would pick me clean.� It is clear that the setting affected the cyclist in a very negative way."	2	2		2																					
294	3	The features of the setting effected the cyclist in many ways. One way was because of the @CAPS1 @CAPS2. With the cyclist having limited amount of water effected him to. The cyclist listened to the old men so therefour he traveled a good distance. So that made matters bad. With having lack of water with such distance to go the cyclist stuck pebbles in his mouth hoping to forget about his thirst. The cyclist thought of him dying and the birds picking him clean, because he thought he would die because dehydration. The conditions of the road made it harder, First he started with nothing but straight roads then ended up going up and down hill. In conclusion, the cyclist hit many obstacles that made his trip harder then what he thought.	2	2		2																					
296	3	"During the cyclist journey he was faced with many ?? ??. Mostly the driver ?? and out of water. In the essay it says how he arrived at the first town and was in search for water. It said ""This place might have been a thriving little spot at one time-say, before the last world war."" This affected the cyclist because he was running out water. Another feature of the setting that affected the cyclist was the heatstrokes, and not a single car or building the whole way. "	1	1		1																					
297	3	The feature of the setting affected the cyclist because of the bad conditions of the road and the not sun and the desserts and the low amount of energy supply he had left the reasons why  	1	1		1																					
298	3	As if along bike ride through the city isn�t grueling enough, the author of this story had it much worse. First the climate was a recipe for a disaster. �High deserts of California in June.� @CAPS1 is clearly a debilitating factor as is direct sunlight and humidity. If the cyclist did not have the proper gean he could be hurt by all three of these factors. Secondly, �Flat road was replaced by short, rolling hills.� @CAPS2 his endurance is being tested because it is going for tolerance energy and will power to climb each individual hill. Most importantly, with his lack of water in his bottles, all of these characteristics were harmful. Within a desert, water is to be found nowhere. In hot weather, the water bottles will turn warm and in sunlight, water could even evaporate. To me, it seems like the setting and the weather were the perfect combination for doing much more harm than good.	3	2		3																					
302	3	The features surrounding the cyclist effect him greatly. All he has around him are hills, rough terraine, sand + tumble weeds. These features leave him thinking he will die because there is no life around him. Everything is dry + vivid + thats how it makes him feel. The old, rusty water pump shows that it hasn�t been used in ages + the black tar pumped out is no help to his negative thought of life.	3	3		3																					
305	3	The features of the setting affected the cyclist because they figured that they were old enough and seen what was going on and been through that situation that they were well experienced and knew more about what was going on so the people should listen to them.	1	1		1																					
306	3	After the cyclist spoke to the �old timers who hadn�t left the confines of their porches since Carter was in office,� his confidence in them began to ware. He entered the desert happy, hopeful and determined. As his water reservoir began to disappear, and he approached the sight of the old shed, canal and a couple water pump, he began to feel touched. He made an attempt to get the water from the pumps and it was hot and �tested like battery acid�. As he rode on, his confidence only faded more. He travelled through the desert and �ridiculously large snake� and was running low on water. Finally he saw a building in the distance, which ironically enlights was an abandoned juice factory a sign featuring a left sipping on some succulent icy liquid teased ruin, and he began to lose hope. He didn�t think he would make it to his destination or anywhere else for that matter. Although after approaching the old factory, he came across a bait shop where his hope and energy was founded.	3	3		3																					
307	3	"The features of the setting affets the cyclist in afew ways. For example, the features of the �Rough Road� didnt allow him to arive as fast so was drive @NUM1 on a @NUM2 speed limit. Second the fact that he was drivuing through a desert a large snake made its way on the Road, causing the man to have to ""ease past, trying to keep my balance in my dehidrated state.� @CAPS1 again because he was driving through the desert,hegot so hot & started to get dehydrated of lack of water. Lastly the features that there werent any buildings far miles so he was left lost and didnt have anywhere to stop & ask for directions. These few features defenitly affected the cyclist."	2	2		2																					
308	3	There were many features of the setting that affect he cyclist to make his difficut journey to Yosemite. First, it was the old timers at the reservoir campground. They might have been old, but not very wise. For example, �I followed their advice and launched out at first line, nd along a �short cut� that was toslice away hours from my ride to Yosemite National Park.� This is describing how the cyclist takes the short cut from the old timers which almost gets him killed @CAPS1, the sun had a warming affect on the cyclist causing him to dehydrate. For example, �I had been hitting my water bottles pretty regularlyand I was traveling through the high deserts of California in June.� This is showing you an image of just how hot the climate he is in. Finally, a lack of water can cause major problems, such as heatstroke or dehydration, yoth which can lead to death. For example �I could drop from heatstroke on a gorgeous day in June�� This is stating without enough water to keep him cool he felt as if he were going to die.  	2	3		3																					
309	3	"In the story �Do Not Exceed Posted Speed Limit,� the setting often affects the character. One example of this is when the character got to a place where there was nothing. �One ramshackle shed, several rusty pumps, and a corral that couldn�t hold in the lamest mule greeted me�. This quote explains that the character (cyclist) was confused. Another example of this harsh setting is when the water in his bottle feels @NUM1 degrees. �I was traveling through the high deserts of California in June.� That quote suggests that it is hot outside, which would make the water hot. Another example of the setting is when the terrain changed. ""@CAPS1 road was replaced by short, rolling hills."" This made the biker have to work harder, and use more energy. These conditions all made the cyclist have to work harder to find his destination."	3	2		3																					
310	3	The setting in �Rough Road Ahead: Do not exceed posted speed limit,� affected the cyclist greatly. For starters it says he was �traveling through the high desserts� which is never a safe thing. He had been drinking he water regularly but the temperature was rising. He was, �trying to keep balance in my dehydrated state.� From lack of water because the terrain had altered his water into �A far like substance� The setting of the story was cruel to the cyclist.	2	2		2																					
311	3	The conditions and features affect everything about the cyclist. The conditions were that, he had to save as much water as possible and keep himself hydrated at the same time so that he wouldn�t dehydrate himself.The features of the desert like land were fierce. It was dry and bumpy, not to mention that there were creatures such as snakes on the prowl out there. You can never predict what they�ll do.	2	1		2																					
313	3	The features of the setting affect the cyclist greatly. One feature would be the dryness of the land. He was pedaling for such a long time that he became dehydrated, yet there was not a drop of water for he did not know how long and he didn�t think he could make it that far. Another feature of the setting was the heat. He felt like he could not go on because the heat from the sun made him want to have a heat stroke. Clearly, the features of the setting did greatly impact the cyclist.	2	2		2																					
314	3	During the cyclist�s trip, he experienced physical and mental strain. The intense heat, rough terrain, the animals and his isolation all contributed to his strain while completing his challenging task. His isolation while cycling down the �shortcut� was a definite factor in his strain. @PERSON1 stated that, � there was no one in sight, not a building, car, or structure of any kind.� All @PERSON1 had to focus on was accomplishing his task. There wasn�t anybody nearby to help him and there wasn�t any shelter for him to take to escape the heat. The heat itself played a very predominant factor in Kurmaskie�s physical strain. The heat caused him to become dangerously thirsty and required him to find an abundance of water fast. Kurmaskie stated, � the growing realization that I could drop from heatstroke� This statement proves that the intense temperature was a life threatening factor. The rough terrain and snake and two factors in his trip that just helped make his journey even more cruel. The physical strain of avoiding a snake in the middle of the road and the dangerous terrain just put him in a more grading position. 	3	2		3																					
315	3	"In Joe Kurmaskie�s, �Do Not Exceed Posted Speed Limit,� the features of the setting affect the cyclist in a bad way. First of all, the cyclist is dehydrated from the heat and lack of water. �I eased past, trying to keep my balance in my dehydrated state. ""This sentence from the text stores he is dehydrated, because of this it creates an obstacle he must face. Also, another bad affect from the features of the setting the cyclist is facing is, the rough road ahead he had to face. �ROUGH ROAD AHEAD: DO NOT EXcEED POSTED SPEED LIMIT.� If I were the cyclist gazing at the sign I would die just knowing there was trouble up ahead. Luckily the cyclist made his way through and managed his obstacles well."	2	1		2																					
316	3	There are many features in the setting that will affect the cyclists. One feature is the climate. When you are cycling and it is really hot you can dehydrate very fast. If it is really cold it is harder to breath and catch your breath. Another feature in the setting that can affect a cyclist is the terrain. If there are too many hills that are really steep than you will get very tired quickly and when it is rocky you have a posablity to fall off the bike and hurt yourself. Last feature in the setting that will affect a cyclist is how isolated the road is. If a cyclist runs out of water and there are no places to stop on the road, this could be almost deadly to a cyclist. Also if the road is so isolated and you get hurt who would find you. This is another deadly situation. These are the main features in the setting that can affect the cyclist.	1	1		1																					
318	3	The setting was hot and dry, which affected the cyclist greatly. She didn�t have enough space to carry a lot of water and rod to make portrons to drink. Also listening to old guys who didn�t know much didn�t help either and sent her on a much harder path to travel	0	0		0																					
322	3	In �Do Not Exceed Posted Speed Limit� by Joe Kurmaskie, the features of the setting affect the cyclist by gradually wearing him out and pushing his limits of hope and survival skills. At first, the cyclist enters a deserted town but he remains calm and amused by this in the sentence, �I chuckled, check my water supply, and moved @NUM1). Soon after, the cyclist is troubled by a �ramshackle shed, several rusty pumps, through the high deserts of California in June� (@NUM2). He is agitated by this, makes a significant dent in his water supply, and unfortunately continues. At the point where he is still isolated and lost beyond repair, the cyclist tries to stay hopeful but soon breaksdown. He reflects, �Telling myself that of I could make it that far, I�d be @NUM3). The features of the setting become more and more disappointed at each leg of the journey for the cyclist.	3	3		3																					
324	3	The feature of the setting affect the cyclist in many ways. When in the essay it states, �The sun was beginning to beat down� This shows that this affects how he feels when he is cycling through the road and this can affect his ability to keep cycling while the sun ??? him hard. Also when he states �I was doing a water-depleting 12 mph,� this shows he was also dehydrated once goin, very slow because of the ammount of heat and lack of water that affected his ability to keep cycling in the area.	2	2		2																					
326	3	The setting affected the cyclist in a big way during his journey. The temperature being so hot tired the cyclist and made him thirsty. Also the hills being so high to ride up made it hard to continue. Since he was in the desert there were not many towns to go to. All these factors affected the cyclist on his journey.	1	1		1																					
328	3	The features of the setting affect the cyclist because, it is hot, and dry in the California desert when you are on a bicycle, hot and dry with bad directions, and in a desert is bad. It was a long distance ride, in the burning hot sun, with little water, and he thought he was going to die because there was nothing insight. 	1	1		1																					
329	3	"The features of the setting affect the cyclist in more ways than one. For example in the short story ""Do Not Exceed Posted Speed Limit,"" the cyclist had to endure going over big dirk hills while being dehydrated and tired from biking miles and miles to get to a destination. The setting can sometimes even cause you to lose hope and give up. The cyclist in the short story; started to lose hope until he found a store that sold fishing bait. The setting controls how long it takes you to getts your destination and how you get there. For example, if you come across a dirt road and theres a big boulder in the way, you have to find another way to get there. In conclusion, the features of the setting affect the cyclist in many ways."	2	2		2																					
330	3	The setting effects the cyclist because he is in the California desert in June without water. He is also cycling up and down curry, hilly back roads. The cyclist eventually starts to lose water and his determination is tested as he struggles to get to the next town. He says �wide rings of dried sweet circled my shirt, and the growing realization that I could drop from heatstroke on a gorgeous day in June simply because I listened to some old gentlemen who hadn�t been off their porch in decades. Caused me to lough.� The author is showing how the circumstances he is in are taking a toll on him. He also states a road sign �Rough Road ahead: Do not exceed posted speed limit.� This is ironic because he is already exhausted and now he is about to encounter a treachorous stretch of road. I have never cycled for long periods of time and can hardly imagine being pushed to such a state of exhaustion. I can relate it to a time I was played @NUM1 soccer games during the summer heat. It was painful and everytime I received the ball it took all I had to tack it.	3	3		3																					
332	3	The features of the setting affect the cyclist in many ways because it�s almost like the background and theme of the cyclist The features used in this story are mostly about the background in which he is going and the sites of where he is. He�s showing the reader of how much he needs somewhere to go and also now much he�s indespair at the time. When he says �It was sad, hopeless laugh, mind you, but atleast I still had the energy to feel sorry for myself.� In this quote he is saying that he @MONTH1 be tired and physically not be in his best shape but atleast he knows he�s not in a good shape and he knows he�s in trouble, but he can still laugh it off and aware but he keeps trying anyways. This text in my opinion is showing many different ideas such as hope, awareness, and ability and courage to realize you need help but go on anyways to prove to yourself you can finish what you wanted and planned to do.	2	3		3																					
337	3	The features of the setting affect the cyclist in a couple different ways. When the cyclist found the gohst town since no one was there he could not ask someone for better directions or get some food or water. The short rolling hills make it harder to pedal because it is hard to pedal uphill. At the end of the story he found a bait shop where he got water and better direction's.	1	2		2																					
338	3	The features of the setting affects the setting by all the big hills, and all the roughness of the roads. As the essay says ''flatroad was replaced by short, rolling hills. After I crested the first few of these a large highway sigh jumped out at me,� prety much what it is saying is the flat road soon turned into rolling hills. If I was the cyclist riding up the hills my legs would get very tired and sore after a while one example, is when my friend ,@PERSON1, and I went  bike riding, we went to @CAPS1 @CAPS2, in fechmisburg, and we had to ride up a big hill, so after a few pedals our legs started hurting, so we decided to just walk go the hill.	1	1		1																					
339	3	There are many ways in which the setting of �Rough Road ahead� affects the cyclist. First of all, he is bicycling through the desert. This poses a problem because it is very dry and hot. At one point in the story, the author writes that he was �trying to keep my balance in my dehydrated state.� It is obvious here that lack of water is affecting his in a big way. He almost collapsed because he is so thirsty. Another part of the setting that affects the cyclist is that he is in a very remote area. He says that �there was no one in sight, not a building, car, or structure of any kind. Since there was rolling now, the cyclist had to keep cycling and drinking his water until he could find a place to stop. Lastly, the �rough road� affected the cyclist. The road made traveling even harder to do and caused the cyclist to have a very rough time. If I had to bicycle for a long period of time, I would much rather have a smooth road so I could renew my energy. The heat, remotness of the area, and the rough road all affected the cyclist on his journey. 	2	1		2																					
342	3	@CAPS1   the  story  the  condition of  problem  often effected the mood of the cyclist . For  example when the sign said ,” Rough road ahead: Do not exceed  posted speed limit.” @CAPS1  this time he saw a snake he was scared so he eased  past trying to keep balance while he was  dehydrated . The dry and hot climate began to become problem for the cyclist.	1	1		1																					
344	3	In the story, the setting greatly affects the cyclist. The cyclist, pedaling through California, is obviously very hot in the �beautiful @DATE1.� He also runs out of water, which nearly dooms him. But that�s not the worst of it. The hills make him run out of water and energy even quicker. There are also no places to stop for water. The cyclist is lucky he survived the rugged terrain of California.	2	2		2																					
347	3	"In the story �Do Not Exceed Posted Speed limit,� the featurs of the setting had a great deal to do with the cyclist. The rodes were bumpy, windy, and many hills. As the effect of that the cyclist had to drink a lot of water. As the cyclist rode into the so called town he found nothing, as he says �I began to pump the old rusted water pump, but nothing came out except nasty blackish water."""	2	2		2																					
348	3	The way the features of the setting effect  the cyclist in what was, going through hot neighborhoods and very road that made her dehydrated and effected her journey including the long cycling which he had to go up.	1	1		1																					
349	3	In the story, the cyclist starts out with a lot of confidence that he can complete the whole ride. But after he left first town he had been riding and needed water, so he stoped at a fork in the road he had just to;to get water from a pump which tastes like battery acid. Then as he progressed further in his trip he came to a sign that said �Rough Road Ahead: Do not exceed speed limit�(Joe Kurmaskie pg @NUM1) This part of his trip made it very challenging by making him face rough roads and mountains that he had to cross which sucked the water out of him. Then as  he came over the last mountain, he saw a sign for a gart store. So when he arrived he got some water and got directions for a man who had the best map. So you can see that going over an the mountains, sucks all the water out of the cyclist, so he was so relieved when he got the water at the end.	2	2		2																					
350	3	The features of the setting in the essay entitled �Do Not Exceed Posted Speed Limit� affect the cyclist in an tagonizing manner. He is dehydrated and exhausted due to the conditions of the environment he was in. the cyclist became dehydrated because of not only a lack of water, but also the scorching heat of the desert. He sweat to much to the point that he lost an enormous amount of bodily fluids. The cyclist also was traveling on unpaved road which required more energy than traveling on one that is paved. Therefore the cyclist became so exausted that he almost died. These are the ways the environment the cyclist was in affected him.	2	2		2																					
352	3	"The features of the setting in which the cyclist is in change his outlook on the trip. When he first begins his trip, the road is fine, so he becomes confident. When the terrain began to change, he writes, �sometimes life can feel so cruel�, he grows despairing as he faces new terrain with so little water. When he begins to see a building, he becomes hopeful and determined. However, when he realizes its old juice factory, he grows bitter. When he leaves the factory, he feels ??? all hope. The comparison can be shown when he writes, �somehow i climbed away from the abandoned factory of of juice and dreams, slowly gaining elevation while losing hope."" @CAPS1 the end, when he is revived with water he almost looks back on the journey comically. The rider knows that his out look drastically changed depending on setting through his journey"	3	3		3																					
353	3	The features of california and the fact that the cyclist was neave Yosemite made the terrain rugged and dangerous to the cyclist california has a very hot climate, and is neove  a desert, so the need for water for the cyclist was much greater man if the had been cyclist in @LOCATION1. In the story, the cyclist had to travel through desert-like conditions with a limited water supply. The cyclist even mentioned in the story how many hours into the ride the land changed to � short, rolling hills,� which would have made it harder to pedal, and making him work harder, in the story, he also mention how the sun was beating down on him, and that would alos serve as a factor thout helped deplete his hydration. Through all of the problem the cyclist faced nowever, he managed to stay determined, when other people faced with his problems might not have been able to make it through. Also, in the story you @MONTH1 notices that in the different stages of his struggle, the authours tone ananger from confidient , to unsure, to desser	3	3		3																					
354	3	The features of the setting affect the cyclist in many ways. It made him tired thirsty and he was near exaustion.	3	2		3																					
359	3	The features of the setting effected the cyclist quite durastrely. First of all, he was �traveling through the high deserts of California in June.� He was running out of water and the pump he found only produced.� brakish water feeling somewhere in the neighborhood of two hundred degrees. �and� had the flavor of battery acid.� Then he came upon �rolling  hills� and �Rough @CAPS1.� By the end, he was exausted, dehidrated, and in desperate need of water. The turain made the story more meaning full in proving that you souldn�t get directions from old guys. 	2	2		2																					
361	3	The features of the setting affect the cyclist by making his travel a lot harder. The weather was very hot making him very thirsty and due to the towns being abandoned, he could not stock up on water. The terrain that he had to cross had many hills and the road was not in good condition. With the heat, lack of water, ghost towns, and tough terrains, made his journey a very hard achievement to overcome. With all these obstacles in his way, he was able to achieve his goal of getting water.	2	2		2																					
364	3	First, the old men affect the cyclist by throwing him off track. They do this by telling him of a �shortcut� that will take him right to his destination. Then the cyclist was faced with rough rolling hills of a highway. Over his long journey the cyclist still remained determined to reach his destination.	1	1		1																					
366	3	The setting really takes determination away from the cyclist. The were hills that made his ride difficult. It says, �over one long cripping hill, a bulding came into view.� This shows the hills were hard on him because he says they were long and crippling. Another thing in the setting was the building. He was extremely thirsty and becomes he to an abandoned grape juice factory it said, ''by the looks of a had beth a @CAPS1 Grape Juice Factory and bottling plant.� These were two of several examples of the setting affecting the cyclist.	2	2		2																					
369	3	The features of the setting affect the cyclist for a few reasons. One reason is that it makes it easier to picture how the cyclist feels. Also it makes the cyclist seem a bit insane for doing what he�s doing in weather that he could, �drop from heatstroke.� @CAPS1 reason is that the weather is affecting the cyclist so bad that he�s seeing a mirage of a �building-abandoned years ealier.� The features of the setting affect the cyclist because the conditions seem impossible to make it in.	2	3		3																					
371	3	In the article �Do not exceed the posted speed limit,� the features of the setting took toll on the cyclist in many ways. First off the whole Setting was a dry, dusty not desert that would chair anybody. �The sun was beginning to beat down, but i borely noticed it.� The own affected the cyclist by dehydrating him so much, which bring me to the next point. �I had been hitting my water bottles pretty regularly and i was traveling through the high deserts of california in June. This caused him to become even more dehydrated, resulting in him thinking he was going to die. Along the way he found an old abandoned juice factory. This affected him by filling him with despair and hopelessness, causing him to push more and more to reach water. In the end the feature of the setting only made him more determined to reach water.	3	3		3																					
373	3	Many of the features of the setting effect the cyclist. The most obvious and direct feature would be that this adventure took place in the �high deserts of California in June.� @CAPS1 about that passage says blistering heat; high meaning its going to be closer to sun, deserts, where the world is hot, California, which is known to be smoggy, and June, which is the middle of summer. Also, the closet water supply was �somewhere in the neighborhood of two hundred degrees,� there was a �long crippling hill� all while the sun was heating down.  All of that would most obviously effect the cyclists by making him tired, which he vividly explains by expressing his fears of losing conscionous.	2	3		3																					
374	3	In the story, �Do not exceed posted speed limit� by Joe Kurmaskie, The features of the setting affect the cyclist. One example is when the cyclist says �I noticed the terrain changing, Flat road was replaced by short, rolling hills� This effects the cyclist because it makes him work harded when he is dying of thirst. Especially on a hot summer day. It makes his muscles work harder and use his strength more. In the summer time it is extremely hot. When the cyclist is biking it is very hot, he says�� in the neighborhood of two hundred degrees.� After this quote he is explaining the difficulty of getting flustrated an there�s No cold water. This affects the cyclist to think about water and not bothering to think about where he is at he could be lost. He didn�t have a good map.	2	2		2																					
375	3	As the cyclist goes on his trip, he is met with many dreary places and people. For starters, the old men he knew he shouldn�t have trusted but did any way. This led him through the desert. Even in a car the desert can be a very despairing place. On a bicycle it must be even worse knowing that if you run out of water op one will be there to save you from dehydration. Just the endlessly bleak landscapes also played a roll in the cyclist feelings. Another bad feature is the endless amount of abandonment towns and spoiled water. Every time he thought he was saved he was put down again by that fact. For example he had to pump for minutes only to get bad tasting water. Finally just when his strength was to give out he found the bait place & water and that dramatically and a place to rest too bad there was another old man there, isn�t it?! 	2	3		3																					
376	3	IIn the essay the features of the cycleist affect the setting because the readers wouldnt have thought that he was in that bad of danger if he hadnt of been going through the desert. When the cyclist got to the grape factory he stated that he was almost dehydrated. And then when he got to the bait shop he drank from the faucet.	1	1		1																					
378	3	SETTING WAS A IMPORTANT FACTOR IN THE STORY. I WAS A DESSERT IN A DESSERT THERE IS A LACK OF WATER. AND ME WAS IN A BIKE THAT IS DANGEROUS. BECAUSE YOU ARE USING YOUR FEET TO MOVE WHICH TAKES OUT ENERGY, AND USES WATER FROM YOUR BODY.	1	1		1																					
379	3	The features of the setting affected the cyclist because he was biking up hills in extreme heat. He also had a short water supplyl while head in the wrong direction.	2	2		2																					
380	3	The features of the setting affect the cyclist. The directions given to the cyclist by the elderly was incorrect and he got lost. The lack of water led to the possibility to sucking pebbles to forget about his thirst. The rolling hills caused the cyclist to use more energy.These were the affects the setting had to the cyclist.	2	1		2																					
381	3	The feachers of the setting affected the cyclist greatly. When she biked around a bend, �my troubles, thirsts, and fear were all behind me.�	1	1		1																					
384	3	I think that the features of the setting really do affect the way someone rides a bike because certain places have certain terrain. Some types are not always good for a bike rider because if it�s bumpy then someone could fall off the bike. Also, if it is dark you @MONTH1 not even be able to see where you are going then you could hurt your-self very seriously. That�s why riding a bike is dangerous. Also, if your in the type of enviroment where every thing is smooth then you @MONTH1 be able to have a nice bike ride.  	1	1		1																					
385	3	"The features of the setting effect the cyclist in, �Do not Exceed posted speed Limit.� By changing him physically. He was in the California desert in the middle of June without any water left. This was taking a physical toll on him. His physical effect was making him feel hopeless as well. He says, �It was a sad hopeless laugh mind you, but at least l still had the energy to feel sorry for myself."" So the way he was suffering from dehydration physically effected his emotional state because he felt as though there was nothing he could do. Had he been in another place, for example @LOCATION2, where it does not get newly a shot as soo thon California, he would not have been suffering from dehydration, as have been in such an isolated place. His cycling could be compared to the climbers who were lost in the snow storm in @LOCATION3. Instead of dehydration and heat strone, however they suffered from hypothermia. Had they been on a different mountain, there would have been no snow storm and they would be fine. The outcome of this story and the climbers was determined by their setting."	3	2		3																					
386	3	The conditions gave the cyclist no hope at some points because the heat of the land the of the features of the setting were so harsh he had no hope like when the cyclist says I hope I make It to the horizon because theres nothing else to compare. He can�t say lets ride to the next building or mail box because there are none. The desert features make the cyclist fell that its just him no one can help him he�ll die of dyhydration. Then the features get worse he sees the welchs grape fruit building giving him little hope of survival then he finds out that its deserted and that�s like the final thing he gives up. The cyclist almost unconscious then runs into the fishing store where he has a sip of water. So the features were the main reason the cyclist lost hope.	2	3		3																					
387	3	The features of setting affect the author because it moves him dehydrated. The dessert sun look sweat out of him and he had no water to bring that would replace his electrolites . Also, once the author had got into the hills he had lost a lot of his energy so peddling up his was a lot of work. If I were the author I would also have gotten tired because you need water in your body to survive.	1	2		2																					
390	3	A cyclist is a bike rider. They can be in groups of diffrent people or they can be a solo cyclist. Some cyclist go for a few miles riding there bikes some can go for more like @NUM1 miles, some go over hills, go trow water they do alot with what they do. They have alot of time on there hards to ride a bike that far.	1	1		1																					
391	3	The setting is hot like desert, no one around, and very dry. Being hot outside affects the cyclist because he is sweaty and needs water. The heat wears him down. Having no one around causes him to not get water which he needs for his journey. These things make him week and makes it harder for him to find a place to get water.	1	1		1																					
393	3	"In this narritive of a cyclist, riding in california, and handed for Yosemite national park, he encounters a lack of water and bad directions from a group of old men on a pourch. The setting plays a big part in his ""challenge"", from the pine trees to the barren hills. In the begining of his trie he passes a ""gbost town"" that has clearly seen better days. This presents him with his first doubt and he continues with caution. Then the pines that, ""had my name written all over them."" This gives him hope and reassurance. Then the rusty pump and ""ramshackle shed."" They took the hope and reasurance away, making him cautrous. The hills that made him work hard to get over, the snake that slowed him down and the whelches juice company that was abundanded all didn't help and made matters worse. Then he got some water at a bathroom and it was all better. It the setting has less the same the whole way he wouldn't have had any hope or he would have hope but it wouldn't fall and rise, making the story interenting.   "	3	3		3																					
394	3	Winding hills limited water and poor directions are the troubles of this cyclist. First he gets very bad directions from a group of old men that have not been outside of their porch in awile, then he gos through the first town and does not fill is water bottles then he gets lost and runs out of water but finds a fishing store where there is water and people that give him a better map.	2	1		2																					
395	3	"No water, and no direction effects the cyclist. Water effect cyclist because he said in the essay �I could drop from heatstroke"" (Kurmaskie). also no direction is another big one. It is important because without direction he is going to rideing for a long time. In conclusion water and no direction was the cyclist problem in the story"	2	1		2																					
