essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
1439	3	The setting affected the cyclist because the terrain you ride on can determine how you ride. For instance when you have hills and dry weather like they did when it said �flat road was replaced by short, rolling hills� The one easy terrain was now made more difficult and only added to his frustration and his dehydration from having no water. Also the heat contributed plenty and it was there the whole time.  Sometimes he didn�t seem to notice or feel it but it was there and it was taking energy from him: Like when it said, �The sun was beginning to beat down, but I barely noticed it.� He didn�t know it but that took from him so he drank more water and that affected his ability to take enough to complete the ride.	3	3		3																					
1440	3	"The cyclist was riding in the hot, desert. This made him thirsties and less active. The story says, ""The water bottles contained only a few tantalizing sips. Wide rings of dried sweat circled my shirt."""	1	1		1																					
1441	3	My point of view that affect a cyclist that people need to recycle sometimes people is throwing away trash can with soda in side of it people cyclist now in days some times they need to change that role my conclusion people need to save stuff to make some new things to make a good quality world of cyclist things.	0	0		0																					
1442	3	The cyclist listen to the geogers. after a while he starts to get tired. After the seenery desert change he starts to get mad. He criticizes himself for accepting advice from �old-timers who haven�t left the	2	2		2																					
1443	3	"The features of the setting affect the cyclist in many ways. He always kept his head up and was determined to make it to his destination. The first problem was when he came to the �fork of sorts� as he put it. He needed more water, but the pumps were rusty and all he could get out of them was a tarlike substance followed by blackish water. He tested it, hoping it was better than it looked, but it wasn�t. It tasted like battery acid. He was very thirsty, but had to move on, looking for another water supply. Another problem that occured was, while he was becoming dehydrated more & more by the minute and unsteady on his bike, a huge snake lay across the road. He had to slowly maneuver around it, though it was hard, he was successful and continued down the road. The third ""obstacle"" he ran into was he was so thirsty and finally had a chance for a drink, when to his dissappointment, he found an old abandoned welches grape juice factory. As nervie and upsetting as it was, he continued to move on, still determined to make it to his destination. He finally came up to a fishing supply store where he was able to take a break and get a nice drink! Even though the setting was tough, teasing, and ironic, the man made it through and still with a smile on his face."	3	3		3																					
1444	3	Features of the setting affect the cyclist because of his enduranc. The amount of time he can ride without stopping, houever long he can ride up hill, how ever many bumps he rides over, however long he can ride without a drink of water.	1	1		1																					
1445	3	The features of the setting affect the cyclist by the changes the occur while riding his bike. The cyclist began well with smily face, but then he changed because the condition of the road and the weather that was hot, also there was not any signal to show him where he was going and it was the correct way he was taking. Also, his bike flat needed to be replaced.	1	1		1																					
1446	3	The features of the setting affected the cyclist by for the roads and heat has. He has tine ling through a desert in June which made it really hot for him, @CAPS1 that the road was bumpy and that made him have to pedal harder.  The @CAPS1 had to prit more effort into it because the romds here long and he had the spirit and determination to get to Yosemite. He @CAPS1 ran into a snake which told him that I am getting deeper into the desert.	2	2		2																					
1447	3	The setting of the cyclist clearly influences his mood. From the beginning to end, the outside world reflects the tormils in his head. This is evident in the beginning reservoir, empty desert, hills the Welch factory, & finally the fish camp. The reservoir is a heven, @NUM1 safe ground that contains everything the men needs. He is feeling optimistic, ready & eager to follow advice of old men. He first hits a ghost town, which is foreshadowing a dangerous future. He passes through still with a level head. He comes to a water pump that gives him battery acid. This is wher the mood shifts. He suddenly describes his setting as �the high deserts of California.� The sun is boiling down & water is running low. His hopes start to drop. When the �flat road was replaced by short, rolling hills,� it reflects the turmoil in his head. The terrain is harder the chances of his survival lessons. When he crosses a snake, it suggest even more despair. It finally climaxes at the Welch factory. How ironic, it is an abandoned juice factory. This is lost hope. When he finally arrives at the fish camp, he is relieved to be alive & is uplifted. The cyclist has made it. It is clear the setting has affected the cyclist.	3	3		3																					
1448	3	The features of the setting affect the cyclist in many ways. He is riding his bike along the road and encounters a dilema.�� @CAPS1 weeds crossed my path and a ridiculously large snake. Blocked the� pavement in front of me.� He had to stop and into by the snake which showed him down and freaked him out. He had problems with thirst already and had to deal with a snake that �really did look like a diamondback.� @CAPS2, he sees a building up ahead and discovers that it�s a walrus Grape Juice factory. He thought that is might have some water but realized it was abandoned. Relating to his thirst, before he left he grabbed some pebbles.� I�d read once that sucking on stones helps takes your mind off thirst by allowing what spit you have left to circulate.� * @CAPS3 he came across a fishing camp and received instructions on how to go on. This affected him because he @CAPS3 got to a secure place and got proper directions and will learn from his mistake of listening to the older men at the beginning. The features of 	3	2		3																					
1449	3	The feature of the setting affect the cyclist by giving him hope that the finishing line is not far and there was nothing in sight no cars, building or stucture of any kind.	1	1		1																					
1450	3	The author was affected in many ways be the conclusion. He was tired from the blazing heat, didn�t have much water, and got lost. Water simple was limiting and as he went farther and farther it seemed like thing would get worser and worser for him. A man had gave him the wrong directions and he probably hadn�t been off his porch in decades the author saids.	2	2		2																					
1451	3	In the story the cyclist explains how the road goes from good to bad: An example,� Rough road ahead: Do not exceed Posted Speed limit. Also the dry.	1	1		1																					
1452	3	"In the story, these are many elements that affected the cyclist in his journey.The first features of the setting that affects him is the old water pump, which did not work, and when it did the water from it lasted horrible. The next obstacles on his journey was rough terrain. ""Flat road  was replaced by short rolling hills,"" was how he described it. When the narrator finally finds a building, it turns out to be  abandoned. Eventually he finds a  town and rest after his long journey, and learns his lesson from before not to take advice from people he doesn�t know."	2	2		2																					
1453	3	Well the features were rough desert like features. For a cyclist this terrain is difficult. For example the lack of water, and the battery acid flavor. These affected the cyclist in a major way.	1	1		1																					
1454	3	'Not two miles into this next section of the ride, I noticed the terrian changing. Flat road was replaced by short, rolling hills'' (Kurmaskie @NUM1). When the cyclist realized the terrain was becoming difficulty he become more ignorant and hopeless. ''Wide rings of dried sweat circled my shirt; and the growing realization that I could drop from heatstroke on a gorgeous day in June simply because I listened to some gentlemen who hadn't been off their porch in decades caused me to laugh. it was a sad, hopeless laugh'' (@NUM1). He wasn't goig to die, die but even though he was struggling, he made a big deal out of it. Unfortunately, the man lived. He would live on, telling people not to listen to old men. ''Never accept travel advice from a collection of old timerd who haven't left the confines of their porches since carter was in office'' (@NUM3). He was on a long, hot raod, and he started taking stabs at the old men ''I made a mental note to change that paragraph'' (@NUM4) The man was not forced to take direction from the old man. In his selfishness to cut back thos trip of only a few rough terrain, heat, and dehydration caused him to be hopeless,angry, and he felt sorry for himself.	3	3		3																					
1455	3	The features of the setting affect the cyclist in many ways. One way is that the cyclist is traveling through the high deserts of California in June. Another affect said in the story was that the cyclist made it to a town where the water pump was all rusted and with all his strength, he worked the handle and got a tarlike substance followed by brackish water which he couldn�t drink. Also , the cyclist had been hitting his water bottles regularly. Lastly, the old-timers said the towns would be close when really they were far apart.	2	2		2																					
1456	3	There are many things that can affect a cyclist's journey. This cyclist seemed to have bad wick. He starts off mentioning that he is planning a trip to Yosemite and the men that hear this give him a tip. The cyclist is pretty confident in what they tell him, so he follows their suggestions. He ends up getting lost. The cyclist is also travelling in the �high deserts of California in June.� That means that he is travelling in summer with dry air. When he gets to the first �town� he sees, he can it get the water he needs to rehydrate his body. He also runs into a snake while travelling through the desert, which slows him down. Because it�s hot, and he�s tired, he begins to see mirages that affect him. All of these features cause the cyclists to take one long, tiring journey through the desert. These features also taught him the lesson to not take advise from old men who have not left their porch because their information @MONTH1 be out of date.	2	2		2																					
1457	3	Well the setting was the lil boy was on the bike and he meets this old man and the man toke him a short cut. So he took dis road and I guess something went wrong.	1	1		1																					
1458	3	In the �Rough Road Ahead: Do Not Exceed Posted Speed Limit� by Joe Kurmaskie, the features of the setting affect the main characters, the cyclist. After he first journied from the house where he met the old men, he rode over much flat desert terrain, where the sun beat down and dehydrated him. Soon, though the terrain changed. �Flat road was replaced by short, rolling hills.� This tests his endurance even more as he has to maneuver down the hills while dehydrated and ready to collapse from exhaustion.	2	2		2																					
1459	3	Hot, @CAPS1, @CAPS2-all are the features of the setting that affect the cyclist. First, the hot days with not a lot of water to drink. He will get dehydrated. Also, there is no one around to help him if he gets lost. Joe Kurmaskie explains �there was no one in sight, not a building, car, or structur of any kind. Finally the creature was a large snake that came along on road. So he had to move around it.	2	2		2																					
1460	3	Seting is one of the most important neds for a cyclist if the terrein or weather are bad, the hotter it is for a cylist its ?? ??	1	1		1																					
1461	3	The The features of the setting effect the cyclist because the cyclist @CAPS1 challenging porblem face by the author. Forexample, I nottice the terrain changing. Flat road was replaced by short, rolling hills. After I had erected the first few things, a large highway. That�s shows when he arrived, the road does not good and also large highway high of jumped.	1	1		1																					
1462	3	THE FEATURES OF THE SETTING AFFECT THE CYCLIST BY IT BEING SO HOT OUTSIDE THAT HE COULD HAVE HAD PASSED OUT AND DIED. ALSO HE SAW A SNAKE THAT SCARED HIM TO DEATH BUT HE PASSED THE SNAKE. ALSO HE SAW A BUILDING THAT COULD PROBABLY HELP HIM BUT IT WAS ABANDONED,IT WAS A WELCH FACTORY THEN AS HE RUNS FURTHER DOWN HE SAW A FISH PLACE AND WENT TO THE BATHROOM TO GET SOME WATER then somebody asked him where he was going and they tined totzy him but he still had his map so he decided that he was going to use it instead of listening to other people.	2	3		3																					
1463	3	In the story �Rough Road Ahead� a cyclist takes some out of rate information from a couple of old guys as he went along following there directions he found out that there directions were out of rate and at points dangerous. Also the setting didn�t help because he was in a desert with ghost towns and it was very hot it didnt help him believe he was going to make it out alive. For example in the story when he enters the  fork in the road it says he found �several rusty pumps,� and �one ramshackle shed.� This probably didnt help him because he didn�t have alot of water left and it was really hot and he was losing confidence in himslef that he went get out and there were rusty pumps so he couldn�t get any water that was good. Also in the story it says that �There was no one in sight, not a bulding, car, or structure of any kind� and that setting affected him because in this part in the story he has cycled for a while and he has no water left and he is getting very exhausted a almost has no energy. Also it decreased his hopes because it says there wasnt a building, or a car anything so it was pretty, much a empty dessert that he was stuck in and he thought he wouldn�t setent of the dessert alive. In conclusion in the story �Rough road ahead� the setting in the story didn�t help the cyclist in his hope or confiendce of setting out because the setting was very abanded and also it was very hot and it didn�t help that he was in a desert.	3	3		3																					
1464	3	"Well since the cyclist is in a desert and out of mother he is probably not going to be happy. The ""ghost towns"" aren't really a boost of confidence either. The rugged hills made him angry too. The heat affected him the most."	1	1		1																					
1465	3	The features of the land affect the cyclist in the many ways. For example, the first two buildings that he came to were abandond so he could not get any food or water. Also, he noticed that the terrain was changing from flat to rolling hills and this will put more strain on his legs. Finally, the land was hot and dry wich was making him dehidrated. This is how the features of the land affected the cyclist. 	1	1		1																					
1466	3	In this story the setting affects the cyclist in many ways. He tries to get directions but the people he asked really didnt know what they were talking about. Thats why you have to be careful on who you ask. Then he needs a drink but that dosent work out to well because the water ends up tasting like battery acid. Then the cyclist begins to be on his way again and finds same difficulty in the road. The same difficulty in the road. The road is in bad condition and must do slower then the speed limit. At this point it felt like he was gonna die. Lucky he found a bathroom and drank from the sink.	2	2		2																					
1467	3	The features of the setting affect the cyclist in a few ways. Early in the essay, the syclist states he �enjoyed the serenity of an early-summer evening and some lively conversation with these old codgers.� The cyclist was enjoying himself and the  atmosphere, but then the mood changed quickly to doubt when he didn't listen to the �collection of old-timers who havent left the confines of their porches since Carter was in office� and his depleting water source quickly became a cause for concern. Doubt was soon followed by @CAPS1 when he saw the sign for Gary and Wilber�s Fish camp and was able to get a drink from the bathroom foucets @CAPS1 was then followed by satisfaction when he �promised himself right then that he'd always stick to [the very good map] in the future.   	2	3		3																					
1468	3	The setting had a bad affect on the author in many ways. One reason is that the heat of the setting caused the author become dehydrated. Dehydration is when your body begins to shut down due to lack of water. The setting also affected him by draining his confidence and making him seek out water. �I hung my head,� means that he was depressed. This proves that no matter who or what you follow there is always a possibility of death from any circumstances. Therefore this is how the author was affected by the setting he was biking @CAPS1.	2	2		2																					
1469	3	I think the settings made it little more challenging to not letting give up also. Also shows that you do better in life when challenged.	1	1		1																					
1470	3	The setting affects the cyclist because it is in a warm dry climate, causing him to sweat profusely, and requiring like to drink more water. When no one else was around, it is more difficult for him to continue, if there�s a chance that he is on the wrong path, and no body available to tell him otherwise. With only abandoned buildings, if any, water was unavailable, which made the journey more tiring and physically straining. If the setting were different, this story would not have been as traumatic.	2	2		2																					
1471	3	THERE ARE VAST FEATURES IN THE SETTING THAT AFFECTS THE CYCLIST. IN SEVERAL WAYS ONE FEATURE WOULD BE THE �SUN BEGINNING TO HEAT DOWN,� AS THAT MADE THE CYCLIST HOT AND THIRSTY. THE THIRSTY-NESS REDUFROM HIM TO USE HIS LIMITED SUPPLY OF WATER. SO THE SUN WAS ABLE TO EFFECT HIM A COUPLE OF WAYS. ANOTHER FEATURE THAT CAUSED SOME PROBLEMS FOR THE CYCLIST WERE THE RUN DOWN �GHOST TOWNS� THAT CONSISTS OF �RAM-SHACKLE SHEDS� AND �SEVERAL RUSTY PUMPS.� THESE FEATURES LED THE CYCLIST TO FEEL HOPELESSNESS, AS WELL AS THE PROBLEM THAT THEY DIN�T HAVE ANY WATCH FOR THEM TO FEEL UP WITH AS HE BECAME DEHYDRATED.  OBSTACLES SUCH AS �TUMBLEWEEDS� AND �PAVEMENT BLOCKING SNAKES� ALSO PLAYS A ROLE IN AFFECTING THE CYCLISTS AS HE MOVE ON THE �@NUM1 ROAD� ONLY DOING �12 MPH.� ONE FINAL, AND LAST OBSTACLE WAS THE TERRAIN HE RODE ON.  THE OBSTACLE BEING A �LONG CROPPING HILL,� THIS MADE THE CYCLIST EXHAUSTED, AS HE USES MUCH ENERGY TO SUMMER THE HELL, HE WAS ??? ???? ??? ???	3	2		3																					
1472	3	Topic: The features of the setting affect the cyclist. The features of the setting affect a cyclist or the major problem that a cyclist encounter are some rough road, inspection of the bike, putting on necessary equipment, do not exceed posted speed limit For a cyclist to be doing all this I don think there is going to be any features of the setting affect a cyclist. For a cyclist to maintaining the speed limit of @NUM1 or a water-depleting @NUM2: sometimes life can feel so cruel. At some point, tumbleweeds are caused by too much of speed but for them to be using the necessary equipment they won�t get seriously injured. Forget that old saying about never taking candy from strangers. No, a better piece of advice for the solo cyclist would be �Never accept to	1	1		1																					
1473	3	The features of the setting really affected the cyclist. The author wrote of rough terrain and isolation. �Flat roads was replaced by short, rolling hills tumbleweeds crossed my path and a ridiculously large snake�. After reading this information and the descriptions. I inferred that the author was alone in the desert with awful conditions. I go inferal a tone of resentment also. He seemed to wish he hadn�t taken the �shortcut� that landed him in the desert. The hot weather was another factor that affected the author, trying to keep my balance in a dehydrated state. He seems to have not really planned how long the ride would be and how to conserve water. The rough terrain desolation and hot temperatures seemed to have affected the cyclist / author.	2	3		3																					
1474	3	"The features of the setting that most affected the cyclist were the water pump, the Welch�s Factory, and the fish camp. The pump affected him because he was very thirsty, and at first he thought he would have a chance to get water, he was excited and he pumped the water out, as he wrote, �with all my strength.� @CAPS1 he had to go on thirsty, (a very risky thing to do while cycling) because �it had the flavor of battery acid.� Next, the Welch�s Factory affected him by killing his spirits. He was already feeling bad from the lack of water, but seeing the mocking, ironic image of �a sandblasted picture of a young boy pouring a refreshing glass of juice�, made him feel worse. It reflected his own desperate situation, all refreshments in the past, there was nothing left. I had a similar experience once. I am alergic to peanuts. One time, on a long car trip, I had slept through lunch, so I was starving, and we were on a long stretch of highway with no buildings to be seen. After two hours, we finally saw a sign for a nearby restaurant: @CAPS2�s peanut shade. I nearly cried. The last thing that affected the cyclist was the fish camp. It saved his life. He arrived and ""drank deeply from the sinle.� He was so happy that he wanted to kiss the owners of the camp. This also relates to the car trip I mentioned, because after hours of hunger, we found a very good sush : bar, and sush: is my favorite food."	3	3		3																					
1475	3	The story that I am doing the most was going to talk about what happen in the story I was not shore but the name of the story sound prety good if I was in the story I not be good becaus the story is really crazy I would be realy good two start and right	0	0		0																					
1476	3	In the setting they are in lodi, California. That is a part of the desert. The desert effects the cyclist real bad. For one it is really hot. Two the heat is making him thirsty and is running out of his water. Then last he is near no towns so he can�t get anymore water, so the setting does effect the cyclist.	2	1		2																					
1477	3	The cyclist is most affected by e heat. He is exerting all his energy and will to get to Yosemite. The hot sun and lack of water makes him very tired and causes him to use his energy inefficiently. At one point, he has to make sure the building is a mirage. It is so hot his mind could be playing tricks on him.	1	1		1																					
1478	3	The conditions that the cyclist was in was very horid as he continued on his ride he got hotter and hotter hoping to find water after he finished of his last bit. Taking advices from an old man was and his last decision he made.	1	1		1																					
1479	3	The features of the setting affect the cyclist because sometimes, it made him lose some courage and optimism. �and the growing realization that I could drop from a heatstroke on a gorgeous day� This is an example of how he lost courage. I wanted to be brave and be strong. But the hot day and all the sweat made the author feel weak. �I was going to die and the birds would pick me clean, leaving only some expensive outdoor gear� This is an example of how the author lost some optimism. He didn�t want to die, but he kept telling himself that he was going to , he should have thought to himself that he was going it make it, but the setting was just to rough. There were bumps along his ride, and the sun beating down his thirst, he became less courageous and less optimistic.	2	2		2																					
1480	3	The features of his journey are cruel. �Rolling hills,� make him work harder to get over them. The more he works, the more he sweats and therefore he needs fluids to do so. The lack of water he has does not help. Poisonous don�t really bother him if he leaves alone. The condition of the roads adds on to the hills. Rough roads make him work hard to get through and then over the hills. So this guy is getting it pretty rough.	2	1		2																					
1481	3	Some of the features of the setting that affected the cyclist were the rough terrain and the hills. It says in  the reading � flat road was replaced by short rolling hills� this would wear a person out without a good supply of water and is not sure in what direction he is travelling. And another thin g that affects him is the hot june weather in California.	2	1		2																					
1482	3	Throughout �Rough Road Ahead: Do not Exceed Posted Speed Limit� the features of the setting affect the cyclist. The cyclist was traveling through a very dry area, where it was very hot, dry and dangerous. There was no water to be found and the terrain is were rough and bumpy. The speaker stated, �At some point, tumbleweeds crossed my path and a ridiculously lareg snake...�  (Kurmaskie @NUM1).The cyclist fared land blockings and dangerous animals. This cause him to slow down a little bit. It was extremely not out in the setting he was in. The cyclist was in the deserts of California in June.The speaker stated, �@CAPS1 rings of dried sweat circled my shirt, the growing realization that I could drop from heat stroke on gorgeous day in June...� (Kurmaskie @NUM1). The cyclist was expirencing the high temperatures of the setting. The cyclist witnessed the intense  features of the setting.	2	2		2																					
1483	3	The features of the setting effect the cyclist in many ways. He becomes delusional when he said that  if he were lucky one of the stones would be lodged in his throat. Also he is dehydrated because he uses all of his water tend is having to push hard to make it to the next town.	2	2		2																					
1484	3	The features of the setting started out easy like a road thats flat cool lines to keep him cool and not hot. Then it sat harder lack of water road is not flat anymore snakes the cool pines are gone. 	1	1		1																					
1485	3	"In the story ""Rough Road Ahead: Do Not Exceed Posted Limit,"" the features of the setting greatly affected the cyclist. As he was riding, he was passing through desert during June, a very hot month.There is not much water present in a desert (that would be part of the definition of a desert) and so, particularly in the even-hotter-than-normal June sun, he was at risk of running out of water. Had he been driving through, say, a forest or perhaps rolling grasslands, he might not have been in such danger, and could have merely looked for a river or dreck for water if he was desperate. Another thing that might have affected the cyclist would have been the affect of the desert on his mind. When people think of deserts they often think of dry, barren wastelands, complete with buzzards and maybe a dead cowskull, as in movies. Deserts are in intimidiating, they have a bad reputation and so, as he was riding through and was low on water thought of death how he was, ""going to die and the birds would pick (him) clean"" running through his now-teriffied head. Had he been in a city or in rolling farmland he might not have been as terrified. There are people in those places, and places to be safe there, but, in his desert, he had neither, allowing him to give way to despair. Setting does a lot to influence stories, so it is important to keep that in mind when reading. "	3	2		3																					
1486	3	The features of the setting affected the cyclist because he was out of water in a desert like environment and their was no one ground for most of it so he was down on his own. The cyclist was affected when in the story when he says ''I got down on my hands and knees, working the water handle of the rusted water pump with all my strength. A tar like substaNce oozed out followed by brackish water feeling somewhere in the neighborhood of two hundred degrees. That affected him because, he was drinking a lot of water before he got to that point in his trip and he was almost out so he needed to fill up with more but he did not have a place to get more water. That is one of the features of the setting that affected him.	1	1		1																					
1487	3	The features of the setting affect the cyclist by getting dehydrated, getting tired, and by getting lost. After the cyclist was on the road for a while he had drank almost all of his water, but he still had a while to go before he got to his destination. He was going to try to find some where to stop so he could pick up more water but there was nothing around. He also got tired because he was out in the sun, had barley any water, and he didn�t know where he was going. One last example was that he was lost. There were no cars, buildings, or people. So if he were to get hurt or sick no one would have been able to help him. In conclusion, being dehydrated, tired and getting lost were the features of the setting affect the cyclist had.	2	2		2																					
1488	3	"The features of the setting affect the cyclist because he runs out of water because he is trying to traverse the terrain. In the setting there is a desert in California that he is riding through on a bike, ""I was travelling through the high deserts of California� The word ""high"" means that there were hills which would make the journey even more difficult. The hills appeared later in the story as the cyclist said �flat road was replaced by short, rolling hills.� When the speaker says replaced he is trying to show a change of terrain. another feature of the setting is the tumbleweed that he crosses other hills, �tumbleweeds crossed in path.� The tumbleweeds made him remember he was in the desert because tumbleweeds are associated with the desert which brought up the thought & dying and being picked apart by birds."	2	2		2																					
1489	3	Well if the setting relates to the theme then the story will make sence, like if it�s a sad story and it�s a ugly rainy day then it will match verry nice. That�s how the setting makes it better.	1	1		1																					
1490	3	If it is hot Out you can dehydrate quickley. also, if is ff ong hand hilly you use a lot of energy. It can berough on equipment, body, and mind. Make sure you dress apropreit lyand carry lot so f water. Next, make sure your tiresa inflated and all equip is working properly. then, plan a good route that you can stopat places and catch a breath or some water. also, make sure you eat well, food provides a lot of energy.	2	2		2																					
1491	3	"In the setting of the essay; ""Rough Road Ahead: Do not Exceed Posted Speed Limit."" had a great affect on the cyclist. It made him even more determined to finish because the terrain was so hard to ride through. For example, ""At some point, tumber weeds crossed my path and a ridiculously large snake-it really did look like a diamond back-back the majority of the pavement in front of me, I eased past, trying to keep my balance in my dehydrated state. ""The author fully explains how no matter how bad the obstacles are he comes across he keeps trying to easy on by. The terrain affect the character by keeping him determined. This happens to many people in their sports. For example in football they take any problems and use them as reasons to push themselves harder to finish the game. "	2	3		3																					
1492	3	"In the story the cyclist was affected. The cyclist was affected by the directions of the old man. It sas that they gave it to him to help him out. That it was a shortcut. I think the cyclsit thinks the directions are out of date. The reason think this is that in the second sentence of the story it says, ""never accept travel advice from a collection of old-timers who haven't left the continues of their porches since carter was in office."" The feature of the setting also affected him because he had to ride upand down through what he though of as it, rough terrain. That is what I think affected the cyclist."	2	2		2																					
1493	3	"In Joe Kurmaskie�s �Do Not Exceed Posted Speed Limit� the features of the setting affect the cyclist alot. The terrain has a great deal to do with it. Also, the heat: First, the terrain affects the cyclist. It affects the cyclist because there is alot of hills. The text says, ""With what I believed was my last burst of energy, I maneuvered down the hill.� In order to go down a hill, you had to have gone up a hill. So, having to use the energy to pedal up hills affected the cyclist alot. Next, the heat affected the cyclist. I know this because the text says �and the growing realization that I could drop from heatstroke.� This proves it is extremely hot outside. Heat would affect the cyclist because heat prevents you from functioning at your greatest ability. That is how the features of the setting in �Do Not Exceed Posted Speed Limit� affect the cyclist. The terrain affects the cyclist because of the hills. The heat because it drains your energy quick. "	2	2		2																					
1494	3	In �Rough Road Ahead: Do Not exceed posted speed limit,� the features of the setting affect the cyclist in many ways. One way it affected him is the towns were old and deserted. In the story he said �This place might have been a thriving little spot� but @CAPS1 it was a ghost town.� He could not get any water or any directions. The features of the setting affected the cyclist because the roads were bumby and there were many hills. �Flat road was replaced by short, rolling hills.� @CAPS1 the cyclist had to use all his power to manuever over the hills. The third reason why the setting affected the cyclist was the weather and that it was a desert. �I was traveling through the deserts of California in June.� He was hot, sweaty and thirsty. He was also tired and desperate to find water and town that was not deserted. The features of the setting affected the cyclist in �Rough Road Ahead: Do not exceed Posted Speed Limit,� by the roads, deserted towns and the lack of water.	2	2		2																					
1495	3	In the story �Rough road ahead do not exceed posted speed limits,� The setting is a long road with �no one in sight not a building, car or structure of any kind he cyclist could be affected by the rough road that he have to ride down.	1	1		1																					
1496	3	In the essay by Joe Kurmaskie, he describes his experience of bike riding in the desert. The setting affects the cyclist in many ways throughout the writing. At first, Kurmaskie is confident as he listens to a group of old codgers giving him advice. The setting is calm and happy and Kurmaskie writes that he �enjoyed the serenity of an eary-summer evening�. The word �serenity� gives the affect of calm and peace. However, as Kurmaskie proceeds into his journey, the setting changes. He is troubled by the �ramshackle shed, several rutsy pumps, and a corral that couldn�t hold the lamest mule� in a ghost town that he meets in the desert. Even later, the terrain changes and he sees a sign stating �Rough Road Ahead�. Kurmaskie�s confidence turns into even deeper doubt and worry as his water supply runs low. Finally, kurmaskie sees a sign for a fish camp. Here, his hope returns as he finds a �rather modern bathroom� where he can stop to get a drink. As the setting changes, Kurmaskie�s confidence is followed by determination and then relief.	3	3		3																					
1497	3	The features of the setting affect the cyclist because he is in a dessert like place with a water surfage and he could hard tired. I would never have asked old people, he should have ask someone that was in charge of a store, because those people get asked many times. also he could have died if that snake got him or from what he said �heatroke.�	1	1		1																					
1498	3	The story begins as the author, a cyclist, has taken directions from several very old men to reach his bike-ridden destination of Yosemite National park. He starts out confident enough and then reaches the first town the gentleman described. It is a ghost town and amuses the author still believing he�s perfectly fine he sets out again this time arriving at a place with �One ramshackle shed, several rusty pumps and a corral that couldn�t hold in the lamest mule� It is at this point that the author starts to worry as his water supply is low. He preceeds past rolling hills, snakes, tumbleweeds and different land-marks. Each one rips his confidence and exciterent to shreds. Especially the juice factory as the author is currently very dehydrated and losing all hope. Finally, he arrives at the water he seeks in the form of �Gary wilber�s fish camp,� and refreshes himself and his dried-out hope. Each time the author passed a land-mark his confidence took a beating, and even though he was in dire physical health not having any hope for his sunny breezy vacation can drain a person even more from the inside out.	3	3		3																					
1499	3	The features of the setting affected the cyclist negitvly because he was in the desert in the summer with little water and no stones too get a drink at, For example he says �There was no one in sight not a building, car, or structure of any kind's. This explains how his setting affected him because he had no where to go or get a drink. That is my reason why the cyclist settings where negitve.	1	1		1																					
1500	3	The features of the setting affected the cyclist in bad ways. The rocky road and steep hills made him peddle harder. The old people made him go through the rocky way. The temperature from the desert made him thirsty so he ran out of water fast, He said �When I tried a drop or two, it had the flavor of battery acid.� The heat could have killed him anytime. For example �Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from the heatstroke on a gorgeous day in June.� This ride this man took to Yosemite was a very dangerous ride.  	2	2		2																					
1501	3	"The settnig can greatly effect the cyclist. The palce can change what happens and how it happens. For example if the story had taken place in alaska the cyclist would not have had, ""Wide rings of sweat circling my shirt."" and instead have been fighting off hypo thermia. The setting is very important because it affects all of the details in the writing. "	2	2		2																					
1502	3	At first the terrain was fine and he confident. But when he reached the first town it looked like one of those ghoust towns in the movies. The next town didnt come up when he was told it would. The terrain was that of a desert no water for miles. But he stayed determind. And he made it to some water though.	1	1		1																					
1503	3	The features of the setting affected the cyclist in �Do Not Exceed Posted Speed Limit.� For example, he finds a �ramshackle shed� and tries to find water. It affected him, because it says, �I got down on my hands and knees, working the handle of the rusted water pump with all my strength. A tarlike substance oozed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees.� The quote meaning that he was determined to find water and perhaps anything.	1	1		1																					
1504	3	The setting affected the cyclist by depriving him of hydration and weakening him. The large hills and rough roads ebbed away every bit of his strength and wore him down. The narration states, �Over one long, crippling hill� (kurmaskie @NUM1). This work choice reflects the writer�s feeling about his adventure. Words like �long� and �crippling� show that the trip was a horrible experience.	1	1		1																					
1505	3	Pride, determination, relief � all are things that the cyclist felt during his long bike ride. First the cyclist started of rideing on fresh legs and good directions, but after a while down the road he started to dought the old men, �a diary with my last entry in place of old men, their wisdom, and their been a sense of direction, I made a mental move to change it.� After feeling that the direction might be rough, he rode out of pride to get to his destination. Next the rider had great determination to get to his destination and did many things, �I gathered � a few pebbles and stock them in my mouth to take my mind off of thirst.� This quote shows that he would do almost anything to keep going. Finally the cyclist was fatigue when he arrived at the @CAPS1 shop because he then knew the old men were right and would reach his destination, �As I stumbled into rather modern bathroom and drank deeply from the sink this quote shows he was polite naturally to get water but to know the men were right.	2	3		3																					
1506	3	The features of the setting affect the cyclist when he was thirsty. �A sand blasted picture of a young boy pouring a refreshing glass of juice in his mouth could be seen.� This proves that the rider was thirsty because in the paragraph before this talks about him having a last burst of energy going down a hill. And he was also sweating a lot. And also wiping sweat from his eyes. 	1	1		1																					
