essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
201	1	Computers and modern technology are advancing quickly, and more and more people are beginning to use them. Some people say that computers are a bad influence on @LOCATION1. I think other wise. I think computers are an amazing breakthrough in modern science. I believe computers are ideal for school work and comunicating with others, as long as they are used in moderation. Computers make school projects so simple I don't know if we could do without. Our social studies teacher @PERSON1 says that @PERCENT1 of his projects involve something on the computer. The internet is a great place to research for big papers and projects. With over thirty-million educational and informational websites, its easy to locate what you need quickly and easily. Once you have finished researching it is easy to type your report. If it isn't a written report, then there are many other programs for fancy presentations. Take microsoft @CAPS1 for example: you can make exotic background and texts, as well as unique animations to emphasize or to make it pop right off the page. Computers are also an ideal way to communicate with friends and family. Emailing is quick and easy to tell others what you want to say. If you want to chat, then you can use @CAPS2 or instant messaging. This allows you to type and sent emails faster. Both of these programs are an inivative way to talk with a family member that isn't home. Like lets say my dad goes on business to @LOCATION2. We can email back and forth every day. And now with @ORGANIZATION1 (a video chat) you can see the person and actually talk to them like they're back at home. Computers have their advantages but they also have disadvantages. Computers are great for communicating and school work, but when used in excess can be unhealthy. Here is one example: my older brother @PERSON2 is a senior in high school. He is in school from @NUM1 to @NUM2:pm and as he gets home he heads straight for his computer. He is on there for at least five hours a night and that leaves time for dinner and not much of anything else including sleep. I think that computers are a great invation in modern technology as long as people limit themselves. Computers are coming out with new features everyday and who know theyll be like...	4	5		9																					
202	1	I completely agree with those people who think computers have a negative effect on us today. Even though computers are great they do have many negative effects on people who use them. Since. new technology, and post pictures on websites where everyone can see. Also they have games for computers that people get hooked on. Lastly, there are predator online. The new technology is amazing, like webcams where you can video chat or cellphones where you could take pictures, @CAPS1 they do have negative effects. There have been many suicides over cyber bullying. This is where people bully kids over the internet. Also some people send naked pictures online or even while webcamming. this is illegal and absurd that young or even older people would be doing these actions. Also there are websites where people can post these pictures of you that are very personal and make a huge difference in you life. There are many people who have games for their computer or download games off of websites. Most people actually get addicted to the game, They would play it all day if they could and if they arent playing they are wishing they could. This makes them miss out on alot of things. They might not get enough excersise or not do any homework which will make you grades drop. They could also not be spending time with family. It also might change who you are as a person. The most important thing about the use of computers is your safety. There are predator all over the internet and can pretend they are someone from school and ask where you live. You should never tell anyone where you live or your full name online. They can and most likely will come to your house for you. It could most likely cost you or even family members your lives. Computers can be fun and you can learn an abundant amount of information but as long as you smart about using it. Remember not to tell anyone where you live or dont take pictures and send them that are personal. They could be all over the internet the next day. Lastly, worry about your family, grades, and health than some useless game. Be smart and safe!	4	4		8																					
203	1	Dear Newspaper, I think people need computers. It helps them see the world if they can't. It can be used to send important messages to people that are farther away from you. Also if someone has a parent or loved one far away they can see each other through the computer. So here is examples of these three things. Some people can't physically or mentally and can't afford to travel. Its sad how some people are so sick with a disease or illness that they can't go places. But if they go on the internet they can look up pictures and information of places they've never been to which can help them see the world better. But there are people who can help them see the world better. But there are people who have fears which prevent them from travelling to different places. So thet could go to the internet and find ways to help them get over their fears. Which in turn will allow them to get over their fears and let them travel to places. Then there are people who can't afford it. So the internet can help find a good job that pays good money which they can use to afford to travel the world and see it for what it is. What if you need to send a really important message to someone to prevent them doing something or help them live or even stop a war. So take into reconsideration if there is a war going on for a miss understanding. So if the government figures out what happened and they know how to straightin out the situation then they could send a message to the attackers. What happened and that it wasn't what they thought we did then they would stop fighting and the war would be over. What if a bomb is in the white house you would want to get out of the building or find it and disarm it. So then a guy finds out about it and send a message to the white house and that would save all the people in the white houses lives. Sometimes loved ones go away to some where far away and you can't talk or see them. Someones in the military and he/she has a kid so the computer allows them to see and talk to them through a webcam which would keep the child and parent together and not seperate them. Also you see a friend in facebook who you haven't seen in years so you friend him and you guys get back in touch with each other and you can be friends with them again. So in conclusion the computer can do many helpful things. It can fix relationships, save lives, help you get over fears and see the world. Which isn't bad sure we sometimes go over board with it but it is very useful. It isn't horrible but it is sometimes bad but also sometimes good but	5	5		10																					
206	1	Dear local newspaper, I do agree that computers have impacted human society greatly. Therefore, my opinion is that is @MONTH1 be one of the greatest inventions. I would say this because there are different help programs or websites that @MONTH1 help people in everyday life. Especially students have the ability to study from education webpages. Also, people are able to communicate online. Lastly, you are able to type stories instead of hand-writing them. Having the advantage to study online is great. Different websites with tons of information and true facts @MONTH1 really affect grades of most students. Did you know about @PERCENT1 of the @LOCATION1 go on educational websites for information for writing, whether it's an essay or non-fiction story? Thanks to computers, there is a great chance students @MONTH1 receive a passing grade. Communication online has made huge impact worldwide. Whether you use facebook, @CAPS1, @ORGANIZATION1 etc., communicating with family or friends is fantastic. For example, I use facebook and I love talking to my family down in @LOCATION2, whom I see about once every couple years. Online communication has affected people because there is an easier way to talk to other instantly. Just a push of a button, and you have immediate communication with someone. Finally, people have the ability to type on a program if they wanted to type a letter or story. For instance, if you use microsoft word, you can type up whatever you want. This has effected people because it is a faster ans easier way to write. Therefore, if you finish earlier than you would have if you typed it, you would have extra leisure time, or more time to get the rest of your work done. Also, it is easy for me because I type like the wind; after practice, of course. In conclusion, the invention of computers helped and still do help society in many ways. But, the three ways that i have chosen to tell you about in this letter, I feel, have impacted us the most. I hope this helps you with you questions about how computers effected people. Thank you for taking time to read my letter. Have a good day.	5	5		10																					
207	1	Dear Local Newspaper, @CAPS1 a computer isn't harmful in any way. It helps people learn about things they didn't know. Also it lets people interact with people around the world. Another is that it lets people stay in touch with family and friends around the globe. Computers don't harm, they help. Computers are a learning tool. Schools like mine have over a hundred computers but they are only used for education. Anyway even if we try to go on different sites we get redirected to a blocked website. Cars and other machines were built by computers which supplied the blueprints. There is one thing computers are mostly used for, and thats to learn. Are you thinking about going on vacation somewhere but don't know how things work around there? Well a computer can help you with those promblems. It lets you see how people are and what the place looks like with a virtual tour. Even with some assistance if you don't know about traditions or beliefs. Computers are a great way to explore. Computers are a great way to communicate with others. Family members that live on the otherside of the world can use computers to talk and see how your doing. How about old friends that moved away. You can still talk and communicate with each other. Getting in touch with friends and family isn't all that bad is it? And these are reason to show how computers aren't harmful in anyway. It gives people a good education. It lets people learn about cultures of places around the world. And talking to friends is something thats good, not bad. This is why computers don't harm people, they help.	4	4		8																					
208	1	Dear newspaper editor, I have recently heard that some people think that computers have a negative effect on people. Well i think that computers have a positive effect on people. I think that computers have a positive effect on people because it helps make learning about other countries easier. Also, it helps people talk to people from different countries. Another reason is that it helps people learn about different cultures, religions, or traditions. The reason why some peope think that computers have a negative effect on people is because people are spending more time on the computer than spending time with their family. Also, people use the computer more than they use exercise machines, bicycles, or scooters. Now that you know about the positive and negative effects of computers, Which side will you choose? the one against computers or the one for computers. I would choose the one for computers.	3	3		6																					
209	1	Dear local newspaper editor, @CAPS1 opinion on the effects of computers on people is that staying on a computer is not that bad it does not rot you brain like video games. are some good reasons why computers are good and help you. Sometimes computers do help with hand-eye coordination. You use the computer to do homework or to search a a stores etc. Some computers are really slow but not all of the new ones for @DATE1, computers can also help you read better it has little . You could play talk to people like your friends. Listening to music is an easy thing to you could a website that has all songs that you like to listen yo many people use the computer to find jobs and use it to look for ways to eat right and work out paying bills online is easyer than paying them for real. The computer is easy way to pay and you should agree with @CAPS1 opinion.	3	3		6																					
210	1	Dear Newspaper, The question is whether or not people are spending too much time on the computer or not. In my opinion people aren�t, and there are many benefits from being on the computer. Typing in the computer teacher hand-eye coordination. It is easy to learn while on computer too, and you all communicate with people also! Handeye coordination is very important. We use it everyday during sports taking notes, even playing video games! Being on the computer is good because it develops hand-eye coordination. Whatever you do on the computer typing, playing online game, or surfing the web develop hand-eye coordination. It is good to learn hand-eye coordination because most teachers these days neat children to type and print their papers, so they are neater.If kids can learn hand-eye coordination, they can type faster turn then into their when go on there computer hand-eye coordination. My world cultures teacher lets us use an online textbook if we dont finished our homework in class, instead of logging around textbook. Any student would rather go online than have to bring a giant textbook to and from school. Have you ever thought about how much easier it is college course online. Then having to go to college especially for working parents? Everything happens online in you portable laptop, instead of having to go to and from a college. Using computer to learn about different places is easy. There are websites full of pictures of beautiful foreign places that hot deserts, and troppical rainfall of monkeys and tigers. It is fun and easy to learn on a computer. Since cell phones have become so a lot of people have gotten rid of thier home phone to save money. Sometimes, though cellphones lose signal. That is why it is good to have a computer. It is eat to talk to other people forums, chats websites and email. You can have intelligent,and its easy and free! It is east to communicate using a computer. Surely you've heard my reasons its okay for people to spend time on the computer you see my point. Yes people shall spend time outside or with family, in small does the computer good for you. It is easy to learn hand coordination and communicate on a computer.	4	5		9																					
211	1	Not everyone thinks computers are good for you but they are a very good resorce to find information. It's not good to be on the compoler @NUM1 seven but to be on sometimes is not bad. A person who is on the computer all day and does nothing else except that, then that is not healthy at all. People just have to limit their time on how much they stay on the computer. Dont over due it! Computers are also very good for information as I said earlier. If you have a computer or a laptop and you need to find information on something the internet is there. For kids that need to do homework or a project and they need to look up some facts or information on something they could go on the computer for that. It is so much easier to do that then look for books that has all the facts you need. So computers have very good qulities and resources. They arnt bad or unhealthy unless if that is your life and that is the only thing you do. That is my opinion on computers.	3	3		6																					
213	1	Dear local newspaper, I just wanted to say that I do I agree with you that some people spend a lot of time on the computer. My reasons are that people need to exersize, go out doors. And have fun. If you keep reading you'll understand why they need to do theis things. My first reason was exersizeing. And the reason why I say exersizeing is because you don't need to be on the computer all day long. So many things that they can do, is run, jog, and go for bike rides. I mean it's ok to go on the computer once and a while to learn but that's why they have books, and school to learn about things. My second reason was going out-side and the reason for that is because people need to get fresh air and not be locked inside all day. Another one was to explore and go on a hike to see what is out there and just have a good time. My other reason was nature. And what I mean by that is you can go to the zoo and learn about stuff there to. Another thing is that you can do much more with out being on the computer all day long. My last reason was you can talk to your friend about stuff, you can go to the mall all day, you can also hang out with your friend and have a sleep over and watch movies. You don't need to stay on the computer all day you need to have fun. This is why I say you don't need to be on the computer. You can do other stuff and still learn with-out being on the computer. For once maby insed of talking online you can actultly go to your friends house and talk. Thank you for your time. Hope to talk to you soon.	4	4		8																					
214	1	Dear @ORGANIZATION1, @CAPS1 your at home and you are on the computer. But its been hours maybe even days since you've takin a breath of fresh air outside. This @MONTH1 sound cpzy, yet it is a reality for over <@PERCENT1@NUM1> of the population in @LOCATION1. Just loo around they are in movies, chain resurant at your home, in your office and even in schoold; computers are everywhere. I know that because of over using computers amny experts are concerned that people are spending too much time on their computers and less time exercising and enjoying nature, and interacting with family and friends, I say that because of this peopel every where shold only be allowed to use the computer on a rain everday, say @CAPS2 to computers. My point is with computers our days are wasted with vertual games and other downloads. For starter, people are spending too much time on their computers and less time exercising. Over the past two years obeseity has become a major issue in @LOCATION1 with over @PERCENT1 of the population obeseity causesan ectreamly higher risk of getting diseases and sickness like diabeaties, heart failure and even depression. recently my cousin passed away from canser caused by her fat or obeseity. My point is we can't sit her doing nothing get up and get moving away from that computer in addition to this people should get off computers and start enjoying nature. A total of <@PERCENT1@NUM2> of personals in @LOCATION1 don't spend enough time out side. With global warning killing our environment people would care enouhg to psend a little girl of their time outside. didi you know that more and more of the environment is disappering each day? I went to my good friends and expert on all things envieronmental from the instate of clean our world or cow. 	4	4		8																					
217	1	Dear Local Newspaper, I agree that computers have a positive effect on people. You learn hand - eye coordination, you don't have to step out to go to the library and it can improve social skills. Continue reading to find out why. Computers, we use them everyday. They are teaching us something. We @MONTH1 not even realize it, but they are teaching us hand-eye coordination. We type something and we use our eyes to look at the screen and then our hands to type, one mistake and automatically our hand fix it. Or maybe when we are playing games online, the same thing applies. Our eyes are looking, while our hands are fast at work over the keyboard. Hand-eye Coordination is a skill you need on sports, and I believe that computers, since we spend time on them are the quick way to learn that skill. Next, how many student's parents work? My parents do. Something it becomes difficult to walk to the library, not everyone lives in walking distance to one. That's when a computer helps. If you have a project to do, but your parents work, you can just @ORGANIZATION1 it up, you might even get more information, then what you can get in the library. Hows that? you ask. Well, for an example, @CAPS1 you had to do a project on @CAPS2. Let's just say, you managed to go to a library, but apparently there were only @NUM1 books on @CAPS2, out of which @NUM2 were checked out. You can always check it out from another library, but that might not come soon enough, on a survey @PERCENT1 of students said this has happened to them, but the computer saved them. So what else did they say? HELLO @ORGANIZATION1! Last but not least, a computer improves your social skils. When I first moved here I was a very shy person. When I made a @CAPS3, I @CAPS4 talking to people who go to my school. I even became friends with them. I'm not saying that you should just stop talking to people in person, and use @CAPS3, @CAPS6, @CAPS7, or @CAPS8 and communicate. @CAPS9 I am saying is that if you start talking to them online, you know them a little, then when you talk in person you will see you have alot in common, with that person, and soon you can become friends. Another thing, that is somewhat related to this. I have many friends living in @LOCATION1, and many cousins in @LOCATION3, @LOCATION2, @CAPS9 over. We @CAPS9 know, you can't travel @CAPS9 the time, sometimes you can't even get to see them. Thats @CAPS10 social networks help. You can keep in touch, plus @CAPS11.S. not even waste minutes on you phone. Can it get better? In conclusion, Computers have a very positive effect on people. From improving hand-eye coordination, to not stepping out to go to the library, and getting that project done in time with a A+ as a grade, to improving your socia skills. Even see the data collected. Thank you for taking your time and effort to read this, I hope it has persuaded many people.	5	5		10																					
218	1	@ORGANIZATION1, @CAPS1 you @CAPS2 want your kids & citizens to get fat and lazy? Or be active, learn everyday skills and become more friendly to life people around you? @PERCENT1 of parents would agree with me on the second idea over the first one. Well I think after reading this those extra @PERCENT2 will be persuaded. Now a days @NUM1 out of @NUM2 people are over weight or obese. This can be causes by lack of exercise and inactivity. Our children need to learn @CAPS1 go out and exercise an hour a day. This could got their eyes off the computer screen. A great way to help encourage to join a sports team or a club. This can work to people away from screens and the @ORGANIZATION2 course. If we can get people out of the office this could even push them towards nature. Their are great things to @CAPS1 at the local park every day. For example you could ride a bike play games or just fool around with friends. Learning could also be a big faster in getting people out of their computer chairs. If they want to look up tell them to use dictionary, theasaurus or a book. If people on the computer but it can be teach kids and drugs. Bt @CAPS1 help find carrer options and life. sitting on front of a screen can your health and also. Their are better things to @CAPS1. Instead via internet. You can still have fun if you not good at just for instance and friends. If your a boy you could just go @CAPS1 like a park and pay carrer base bill or even wrestle. In conclusion I'd say this would want to get up and get outside. Since geting p and side could help you socialize and learn and even loose weight. So now I leave it in the hands of you whether or not to take the challenge. But just to fill you if you stay your computer it can promote the need for glasses obesity.	4	4		8																					
225	1	"Computers, @CAPS1 how far we've come. Computers hold many opertunities for the world and� we don't use any of them. Computers have taken many and left them without excersize. Computers fasinate many and can become very adicting if not used only in moderation. Computers are also attention hogs and take away interaction with family. Imagine seven years of your life sitting in front of a computer. You never get up unless you absolutely need to. You even decide to cut the sports from your life. Now imagine what that does to your body. Even if you ate right, the never excersising part woudl kill you. I remember I was at my cousin @PERSON2's house when she sugested to play the game @CAPS2 fit. If you have never played this before, when you sign in, it does some tests and determines the age of your body. My body was @NUM1 years old. I was a @NUM2 years old in a @NUM1 year old body. All those years gone in front of the computer. I don't want that experience to happen to anouther. Don't make the same mistake as me readers of the @LOCATION1 current. I have a friend name @PERSON1, and she is a computer addict. She would spend days on end on the computer. Sometimes she'd miss school for the computer or come to school just to play on the computer. She'd sometimes get violent when someone tried to pull her away. I hated seeing my friend like this, but mostly I hated how I watched it happen. It started off innocent enough. She enjoyed a certain website on the internet. It would sometimes get scary when she talked to me about it and clearly had played it all night. If you are looking at this story and thinking that would never happen to me, your wrong. I was thinking the same way when I took a look at that website that got her started. Thankfully, I stoped my addiction before it got to serious, but many others like @PERSON1 could and will be absorbed by the computers. Many readers reading this right now, should understand how dangerous and read this is, ""@CAPS3!.... @CAPS3!... I'm talking to you!"" That is the sound of your family members trying to talk to you when your on the computer. It doesn't work, computers are so attention grabbing, you can't even stand to talk to your own family. My mom does this many times a day to grab my attention and ends up calling my cell phone or I.ming me. Thats really just sad. By doing this you also become detatched which is never a good thing. The more and more you ignore your family for the computer the less of a bond you'll have, the less of a life you'll have. Computers truly are amazing, but the loss of excersise is very unhealthy and rapidly happening. Computers can also be dangerous, many people will get addicted. The more you chat on chat room to strangers, the less you will talk to your family. Computers are the devils tools. They will most certainly destroy you, readers. Alway be careful, computers are not as they seem."	6	6		12																					
226	1	Dear @CAPS1, @CAPS2 out of ten people spend their time on the computers. I believe people should not spend @CAPS3 much time on their computers because it can hurt their eyes. They @MONTH1 watch inappropriate videos or pictures. Lastly, their bills will get higher. Did you know a lot of people spend their time on the computers? Well I think they should not be sitting on their damage their eyes. When you sit and watch computer your eyes starts to hurt. Then when you go to check your eyes, the doctor will probably give a glasses. My second reason is that people go to inappropriate sites and watch inappropriate videos. One time my friend was sitting in the computer and she started to watch inappropriate videos @CAPS3 when her father found out about this, he canceled their internet. Can you imagine the high bills you would get? Why pay too much money for spending @CAPS3 much time in the computer, when you can turn off the computer and spend some time with your friends. For example, instead of sitting on the computer @CAPS3 much, go outside and play soccer, kickball and more. In conclusion, people should stop spendinding @CAPS3 much time on the computers. Computers can hurt your eyes if you sit too much. People @MONTH1 watch inappropriate videos. Also your bills will get higher. It seems to me that people need different activities to get them off the computers. I hope you are agree with my ideas. 	4	4		8																					
228	1	Dear people from the newspaper, I am concerned that people take too much time on the computer because it could cause trouble, voilence, & illegal crimes. First, I am concerned that people spend too much time on the computer because it couses trouble, in @DATE2, @PERCENT1 @DATE1 people in the @LOCATION1, do bad stuff like starting rumors, & saying bad stuff about people they dispise, in the @DATE1, @PERCENT2 @DATE1 teens form ages @NUM1 were envolven with the rumor spreading. This would be bad for all children. All these reasons will lead to the @NUM2 below. Secondly, I am concerned that people spend too much time on the computer because it couses voilence, because @DATE1 the reasons started in the @NUM3 paragraph, if all this continues, then it @MONTH1 & lead to voilence, in @DATE1 @NUM4 people died from all the crimes online. @NUM5 threats were found online from big websites like @CAPS1, @CAPS2 & @CAPS3. Lastly, I am concerned that people spend too much time on the computer because it could lead to illegal crimes, In @DATE3 a girl was talking to a boy online then when they decided to meet, he shot & killed her. It turned out he was just a person who lied about who he was online, @CAPS4 on a website online, a group @DATE1 men were talking about now much they hated kids so they decided to shot them @ their bus stops. Thank god that the police caught them before they were to do the crime In conclusion, I am concenred that people are spending too much time on the computer because it causes trouble, voilence, & illegal crimes. This @CAPS5 like totally needs to stop before everyone is addicted to spreading rumors. Thank you for your time in reading this letter	4	4		8																					
229	1	Dear Readers, Everyone now-a-days has a computer. This could be a good thing but mostly its unnatral. People can now do things they couldn't do before; when people move they don't need to send letters to one another, and have to wait days for a reply. Now they just sign into aim, facebook, or myspace. Then they can talk in time. But thats only the good things here are the bad. People spend less time outside they don't look at any of the butey anymore. We don't spend time with our friends any more. I can't even remember the last time I had a face to face convetation with soemone if I didn't have to. People on the internet can do anything they want. You @MONTH1 be saying thats a good thing. Right? Well the answer is no! People can hack into almost everything. People can cyber bully others with out any one ever knowing who the other person is. People can also be any one they want online. Say if I was @NUM1 and I wanted to stalk so little @NUM2 years old I could also pretend that I was ten and pretend make friends with the ten year old. When I found out enough information I would then be able to find the ten year old. Before people wern't able to do this. If people start to see what is heppening with our exsistence the more people would stop being stached @NUM3 to their computers. People would start to cut down on the amount of time they spend on their computers and start to live. Take action! Take notice! Start spreding the word!	4	4		8																					
230	1	Dear @CAPS1, @CAPS2 would you want to do in your spare time? Would you go outside and maybe @CAPS3 the soccer ball around with your kids, or grab a bag of chips and log onto facebook or your email? The question is, do computers have a negative or positive effect on people. I believe that computers have a negative effect. Talking to friends on the computer doesn't let you learn social skills. Going on the computer can also be very addicting. Finally, it take's away from all the exercise you need. I @CAPS4 that after careful consideration you will agree with me that computers have a negative effect on people. Facebook, ichat and email are all fun and easy ways to talk to your friends and family online. However, are you really gaining any social skills by doing this? Talking to friends and family online doesn't help you have good social skills. When you first meet someone in person, you most likely want to @CAPS4 @CAPS2 to say and how to act. Typing on a keyboard doesn't really let you interact with people. @CAPS6 not invite someone over, or go out to lunch with your family istead? Computers also are very addicting. I can say for myself that once I log onto the computer, I might not be off for the next hours. This is the case for many other people too. Going on the computer is addicting. Il @CAPS4 that not everyone is using a computer on a daily basis the vast majority of people are. When I'm on facebook and I see the number of people online is one hundred or even two hundred, as time goes by, the number increases. The computer being addicting leads to getting enough exercise. Doctors say that adults and kids should get atleast an hour of exercise a day. Going on the computer takes away from this time. Instead of sitting on the computer for an hour, you could be getting your hour of exercise. instead A lot of times when someone @CAPS5 down at the computer, a snack goes with them. This just adds onto the fact @CAPS6 getting the exercise is important to stay healthy. I @CAPS4 that I would feel a lot better if I went for a run instead of going on the computer. You are probably saying that you have time to manage both, but some people would rather exercise. When these people see you on the computer, @CAPS2 kind of example does it set? If everyone limited their time on the computer we would all feel a lot better and be more social. I trust that you will agree with me that computers have a negative effect on people.	5	4		9																					
233	1	Dier: newspaper I thingk the computers are beneficial and consequencial. Computers are beneficial because thy entertainment, inforormational and super yousfall., I injoy all the cool vidio on youtud while older pepole mite wash the news. You can also send mail, it is most semplr. Then sanding a ordnery envelope. Wating for days or even weeks depnding were you live but wegth e-mail it can get ther in a mater of secons, big deforents right. Pepol who depend on computers can uploud inpotan informashon all the pepol on palands of the poles and army yous the internet on there computers to control speshol equenent like @CAPS1.A.V. for the army or everiday monrting sestoms for a policeofficer. I mayself yous a computer to resrech school slot like math and history but computer all arnt good pepole abyous it. Some pepol can hack in to other computers and steel importen information and make your life misardol it can effact your haus onlin players spend countless howsr playing it can mak you game wat, stend les time weth your frend and fameli thy play so offen ther eight weekends and required glasses, computers my complateley replace newsepaper.	4	3		7																					
235	1	To whom it @MONTH1 concern, I feel that computers are a great in most people lives. One you can use them for almost everything. two computers are good for you in many ways. It shouldnt affect dailey schedule or just being with your family. People can use computers for almost everything for one their are hundred of websites on the computer. For example, you can play games all different kinds, you can also chat with people, litsen to music, watch videos, look for places and a whole lot more. Computers are very useful in many different ways. Computers are also good for you. They help with you eye cordination. You can also go online and do practice on math, social studies, etc. The internet also has a lot of eduacting games whiten is good for people who had that extra help. It also helps you with you hand cordinations because on the computer you need to know how to type. you get realy good at it you can type without looking. A computer can not get between you dailey schedule or whay u do with your family. Because a computer is a computer you go on it if you need something or you go on it just for fun for example i havea computer at my house and someone goes on it everyday and it never affect what everybody does us kids still go to school my parents still go to work, we eat dinner together we do what we have to do, and the computer never gets in the way. As my conclusion i know that computers are good to have in peoples houses. One you can use them for almost everything. Two computers are good for you. Three i shouldnt affect your daily schedule in anyway.	3	4		7																					
236	1	Dear newspaper people I think computers are good because wat if I have a family member that gose out of town and you want to stay in tuch and I dont have a phone then I can go-on a chatting web sight and stay in with them. When @CAPS1 bored I go on google to look up and pichers and play some games. You can look up one think and find something elsa, but it will cech your eyes. Computers are good were ever you go, it can look up for a project for school. Bur ween you are in school it can help you with spelling, and if u got to know wat contrey has the most people the @CAPS2 will find the ancer as fast as a snap. Computers are advanceing every year. Seart the @CAPS2 was just a screan and a mouse, now we got laptops that you can tack every were. People can get exercis if thay want and thay can enjoy nature thay can bring a laptop. But when you are exercising then you can go right to youtube and lison to some musick and wach funny videos. And thats whay I think computers are good.	3	3		6																					
238	1	Dear Newspaper I strongly agree with experts on computer's. Those who support advances in technology believe that computer's have a positive effect on people. They say that computers teach us hand-eye coordination, give people the ability to learn from faraway places and even allow people to talk with others online. Theese effects are true but there are many other bad effects to that they dont like to say. Computers also effect people's visiion as you are really close to the screen, computers are really addicting for many people all around the world and having them do bearly no excercize moving many people to a big problem now n days which is obesity. Computer's also tend to take a lot of time away from people's lives. The way I see it to is that although computer's have some positive effects on people you can change those positive effects in a better way that can keep you fit to and seeing places with your eyes, like you can get practice with hand-eye coordination by simply getting a friend and pass tennis balls back and forth quick so at the same time your exercizing to. Also a computer can have you talk with your friends online but why not talk to them by phone if there far away n go outside and catch some fresh air n if they live close by why not talk to them in person instead. or if you want to learn about a certain far away place why not visit the place instead. There are many things you can do that a computer can do and better. but yet im not saying a computer is all bad at all. I agree that there are both good and bad effects to computers as well as most things in the world we live in. In my opinion to I honestly think there are more bad effects then good effects for computer's.	4	5		9																					
244	1	Dear @CITY1 current I am writing to you on the issue about people spending to much time on computers and not able to spend time with other people like family, friends and others. Also people are getting information off of the computer which is a good thing for important paper that you might have to do or collage essay to get in to that collage. Another reason is that people are truning a bit lazy and not getting to enjoy exerising and getting to get some freish air. To more on I will explain what I mean about being with family and friends. For example let's say that your friends are planing on going to yhis huge beach party that every one is going to. So you tell your friends to pick you up but beofre they come you go on the computer talk to some you know and your friends come to your house to pick you up but you are not  for them they pass on by you don't go go to school next day there talking about you miss the party. SO that is any story , it might seen long so, I'm shorting the next part which is the information on computer. Foe example lets say that you  doing on  paper you  . Just need youre more . You find a place you go on find good write come down yet of of the computer finish paper get grade that is good feel happy the end. So that is the only good end of the reason why computres are good. For some  reason some people went to stay inside on the computer but other go outside on a good warm day. So what is your reason myspace, facebook other its good if you talk to other people bad if all you worried about if your pics are good, what matters is there you need to be haapy. I think  done all I could. So thoses are my reason why computer are good and bad  for reasch bad because of nooding to exericis and need to be with friends 	4	3		7																					
245	1	I believe computers are a benefit to society. Computers help hand eye cordination they make it easy to learn about different places and allow people to talk and video chat. Computers teach hand eye cordination when typing and eventually you get so good you dont ever have to look down at the keyboard. you can search for anything on the internet and if you want to learn about a country you can search it and find out all new things you never knew before. Maybe you want to go on vaction to another country and can't decide which country to go to you can go on the computer and look up tourist attractions in those countrys to decide which are you want to go to. If you are on vaction or live in a different place from you and want to see them you can video chat with them over the computer. Those are the reasons why I think that computers are a benifit to our society.	4	3		7																					
247	1	Dear Newspaper @CAPS1, @CAPS2 people are now using computers. However, everyone is entitled to their own opinion about them. Some people don't like them, and then there's people like me who do like them. Computers can let you communicate faster, you can play all sorts of games for @CAPS3, and it provides information. Nine out of ten people love what computers can do for them. Unlike sending and writing letters to people, instant messaging is a much faster and easier way to talk to another person. Sending and receiving letters can take days or weeks, on the other hand, instant messaging takes only a few seconds! Even better, it's @CAPS3! Instant messaging is not the only way you can communicate with friends or family, there is also video chat. Video chat is just like talking on the phone but you can also see the person you're talking to. You can be talking on video chat with someone from another country, and guess what? It's also @CAPS3! When you make long distant calls, it can be very costly, but video chat won't cost a penny out of your pockets! Not only is a computer good for communication, but you can also play fun and entertaining games! Everyone enjoys playing games, whether you're one or eighty-two. There are @CAPS2 websites on the internet and among them there are game sites. Most game sites have virtual games that you can play online for @CAPS3! There's one player, two player, and party . This means you could play alone, with a friend, or the whole family. Everyone on in and have a time. Also, computers could be for fun and your used for work. The @CAPS2 information. It's like your own personal library at home at a touch of a finger! Either you're doing research on a project, , or just want to be informed, the internet can help you with any subject. All you have to do is search the topic you need whether it's cooking a certain dish, learning about space, trying to spell a word, or anything you can think of, and it'll all be there for you, and once again, for @CAPS3! In conclusion, computers are useful for @CAPS2 things and these are just a few examples. I hope you think of computers the way I, and millions of other people, do. As you can see, computers impoved the lives of @CAPS2 human beings.	4	4		8																					
